data_year,State,id,Total_Shootings
2000,VA,1353,3063
2000,VA,1354,238
2000,VT,1355,0
2000,ID,1356,1
2000,VT,1357,0
2000,CT,1358,547
2000,CT,1359,0
2000,CT,1360,0
2000,VT,1361,33
2000,VT,1362,0
2000,VT,1363,3
2000,VT,1364,0
2000,CT,1365,0
2000,CT,1366,290
2000,VT,1367,1
2000,VT,1368,0
2000,VT,1369,27
2000,VT,1370,6
2000,VT,1371,0
2001,CO,1372,1
2001,MI,1373,46
2001,MI,1374,115
2001,CO,1375,0
2001,CO,1376,2
2001,CO,1377,2
2001,CO,1378,34
2001,CO,1379,58
2001,MI,1380,5
2001,CO,1381,1
2001,CO,1382,14
2001,MI,1383,11
2001,AR,1384,1
2001,MI,1385,2545
2001,CO,1386,888
2001,CO,1387,0
2001,AR,1388,45
2001,AR,1389,0
2001,AR,1390,2
2001,AR,1391,0
2001,AR,1392,30
2001,AR,1393,0
2001,AR,1394,50
2001,MN,1395,0
2001,CO,1396,1
2001,MI,1397,3
2001,CO,1398,664
2001,ID,1399,0
2001,ID,1400,1
2001,VT,1401,28
2001,VT,1402,0
2001,VT,1403,3
2001,UT,1404,10
2001,UT,1405,249
2001,UT,1406,0
2001,UT,1407,0
2001,UT,1408,0
2001,VT,1409,0
2001,UT,1410,823
2001,OH,1411,1
2001,VT,1412,3
2001,VT,1413,0
2001,VT,1414,0
2001,VT,1415,27
2001,VT,1416,0
2001,VT,1417,0
2001,VT,1418,0
2001,OH,1419,364
2001,VT,1420,23
2001,UT,1421,289
2001,UT,1422,0
2001,VA,1423,1616
2001,VA,1424,2
2001,VA,1425,5
2001,VA,1426,9
2001,VA,1427,248
2001,VA,1428,204
2001,VA,1429,7
2001,VA,1430,46
2001,UT,1431,0
2001,VA,1432,3301
2001,VA,1433,0
2001,VA,1434,13
2001,VA,1435,6102
2001,UT,1436,30
2001,ND,1437,62
2001,ND,1438,0
2001,ND,1439,0
2001,UT,1440,27
2001,VA,1441,1
2001,ID,1442,463
2001,OH,1443,0
2001,OH,1444,1000
2001,ID,1445,18
2001,MA,1446,679
2001,MA,1447,0
2001,MA,1448,0
2001,MA,1449,0
2001,ND,1450,0
2001,ND,1451,13
2001,ND,1452,1
2001,ID,1453,2
2001,ND,1454,1
2001,ND,1455,1
2001,ND,1456,1
2001,ND,1457,0
2001,ND,1458,0
2001,ND,1459,10
2001,ID,1460,15
2001,ID,1461,2
2001,ID,1462,0
2001,ND,1463,4
2001,OH,1464,0
2001,ID,1465,3
2001,ID,1466,0
2001,OH,1467,19
2001,OH,1468,1
2001,OH,1469,53
2001,OH,1470,48
2001,OH,1471,0
2001,OH,1472,0
2001,OH,1473,391
2001,IL,1474,0
2001,ID,1475,68
2001,MI,1476,2838
2001,MI,1477,0
2001,MI,1478,3
2001,MI,1479,1648
2001,MI,1480,35
2001,MI,1481,2
2001,IL,1482,0
2001,ID,1483,647
2001,ID,1484,0
2001,MI,1485,7
2001,UT,1486,1
2001,CO,1487,614
2001,IA,1488,2
2001,KS,1489,20
2001,KS,1490,1
2001,KS,1491,4
2001,KS,1492,199
2001,KS,1493,0
2001,KS,1494,1
2001,KS,1495,321
2001,IA,1496,424
2001,TN,1497,4041
2001,TN,1498,26
2001,TN,1499,0
2001,TN,1500,7
2001,TN,1501,5910
2001,TN,1502,130
2001,TN,1503,11
2001,TN,1504,246
2001,TN,1505,264
2001,TN,1506,23
2001,TN,1507,13
2001,TN,1508,0
2001,TN,1509,7464
2001,SC,1510,4222
2001,SC,1511,0
2001,KS,1512,23
2001,KS,1513,4
2001,KS,1514,0
2001,KS,1515,481
2001,TX,1516,5
2001,TX,1517,0
2001,TX,1518,4
2001,TX,1519,735
2001,TX,1520,12
2001,TX,1521,2
2001,TX,1522,34
2001,TX,1523,26
2001,TX,1524,2
2001,TX,1525,1
2001,TX,1526,0
2001,SC,1527,6
2001,TX,1528,801
2001,WV,1529,0
2001,WV,1530,1
2001,WV,1531,12
2001,WV,1532,19
2001,WV,1533,2
2001,WV,1534,3
2001,WV,1535,197
2001,WV,1536,0
2001,WV,1537,0
2001,WV,1538,0
2001,WV,1539,499
2001,WV,1540,698
2001,SC,1541,3
2001,SC,1542,179
2001,CT,1543,1219
2001,KY,1544,0
2001,KY,1545,52
2001,NE,1546,54
2001,NE,1547,0
2001,NE,1548,0
2001,NE,1549,0
2001,NE,1550,8
2001,NE,1551,0
2001,NE,1552,0
2001,NE,1553,1
2001,NE,1554,0
2001,KY,1555,0
2001,NE,1556,0
2001,SD,1557,27
2001,SD,1558,0
2001,SD,1559,0
2001,SD,1560,0
2001,SD,1561,8
2001,SD,1562,0
2001,SD,1563,1
2001,SD,1564,2
2001,SD,1565,0
2001,SD,1566,0
2001,SD,1567,21
2001,NE,1568,13
2001,TX,1569,610
2001,KY,1570,0
2001,KY,1571,1
2001,CT,1572,0
2001,CT,1573,0
2001,CT,1574,0
2001,CT,1575,507
2001,CT,1576,2
2001,CT,1577,0
2001,CT,1578,18
2001,CT,1579,16
2001,CT,1580,2
2001,CT,1581,1
2001,CT,1582,0
2001,KY,1583,20
2001,CT,1584,232
2001,SC,1585,3
2001,SC,1586,41
2001,SC,1587,2739
2001,SC,1588,2
2001,SC,1589,0
2001,SC,1590,3
2001,SC,1591,1340
2001,KY,1592,53
2001,KY,1593,0
2001,KY,1594,0
2001,KY,1595,5
2001,SC,1596,199
2001,DE,1597,440
2001,IA,1598,0
2001,DE,1599,37
2001,MA,1600,0
2001,MA,1601,27
2001,MA,1602,24
2001,MA,1603,2
2001,MA,1604,0
2001,DE,1605,1
2001,IA,1606,524
2001,IA,1607,0
2001,DE,1608,0
2001,MA,1609,10
2001,MA,1610,652
2001,DE,1611,15
2001,DE,1612,0
2001,DE,1613,6
2001,DE,1614,469
2001,MA,1615,2
2001,DE,1616,1
2001,IA,1617,5
2001,IA,1618,11
2001,IA,1619,13
2001,IA,1620,0
2001,IA,1621,2
2001,IA,1622,321
2001,DE,1623,0
2001,MA,1624,472
2001,IA,1625,0
2001,DE,1626,922
2001,IA,1627,0
2002,CO,1628,1012
2002,CO,1629,2
2002,CO,1630,1
2002,CO,1631,816
2002,AR,1632,46
2002,CO,1633,0
2002,AR,1634,0
2002,AR,1635,0
2002,AR,1636,42
2002,CO,1637,2
2002,CO,1638,649
2002,CO,1639,0
2002,CO,1640,0
2002,CO,1641,12
2002,SC,1642,4644
2002,TX,1643,0
2002,IA,1644,0
2002,TX,1645,28
2002,TX,1646,2
2002,TX,1647,16
2002,TX,1648,815
2002,TX,1649,9
2002,TX,1650,0
2002,SC,1651,1897
2002,SC,1652,12
2002,TX,1653,751
2002,SC,1654,0
2002,SC,1655,3016
2002,SC,1656,62
2002,SC,1657,1
2002,SC,1658,193
2002,SC,1659,232
2002,SC,1660,5
2002,SC,1661,3
2002,SC,1662,0
2002,AR,1663,0
2002,SC,1664,1
2002,AR,1665,2
2002,NH,1666,0
2002,AR,1667,0
2002,NH,1668,6
2002,NH,1669,0
2002,NH,1670,0
2002,NH,1671,0
2002,NH,1672,10
2002,IL,1673,0
2002,IL,1674,0
2002,NH,1675,0
2002,IL,1676,1
2002,IL,1677,4
2002,IL,1678,1
2002,IL,1679,0
2002,IL,1680,0
2002,IL,1681,2
2002,TN,1682,7364
2002,TN,1683,2
2002,IL,1684,1
2002,AR,1685,0
2002,NH,1686,0
2002,NH,1687,0
2002,AR,1688,46
2002,IA,1689,534
2002,CT,1690,191
2002,CT,1691,0
2002,IA,1692,0
2002,CT,1693,1
2002,CT,1694,10
2002,NH,1695,0
2002,CT,1696,10
2002,CT,1697,3
2002,CT,1698,442
2002,CT,1699,0
2002,CT,1700,0
2002,CT,1701,0
2002,CT,1702,999
2002,NH,1703,3
2002,CT,1704,1
2002,IA,1705,0
2002,ID,1706,464
2002,KY,1707,35
2002,MI,1708,114
2002,MI,1709,4
2002,MI,1710,19
2002,MI,1711,1728
2002,MI,1712,1
2002,MI,1713,0
2002,MI,1714,8
2002,MI,1715,2789
2002,MI,1716,37
2002,IA,1717,13
2002,IA,1718,2
2002,IA,1719,10
2002,NE,1720,15
2002,NE,1721,0
2002,NE,1722,2
2002,NE,1723,3
2002,NE,1724,2
2002,VT,1725,27
2002,IA,1726,24
2002,VT,1727,0
2002,MI,1728,4
2002,MI,1729,2
2002,MN,1730,0
2002,MN,1731,0
2002,MN,1732,0
2002,SD,1733,29
2002,SD,1734,0
2002,SD,1735,0
2002,SD,1736,0
2002,SD,1737,1
2002,MI,1738,12
2002,SD,1739,1
2002,SD,1740,7
2002,SD,1741,0
2002,MN,1742,0
2002,IA,1743,456
2002,IA,1744,3
2002,IA,1745,0
2002,IA,1746,3
2002,MI,1747,2637
2002,SD,1748,0
2002,VT,1749,0
2002,VT,1750,0
2002,VT,1751,17
2002,ID,1752,0
2002,ID,1753,0
2002,ID,1754,0
2002,ID,1755,84
2002,ID,1756,3
2002,ID,1757,0
2002,ID,1758,16
2002,ID,1759,20
2002,ID,1760,634
2002,ID,1761,1
2002,TN,1762,11
2002,KY,1763,0
2002,KY,1764,44
2002,KY,1765,3
2002,KY,1766,0
2002,KY,1767,5
2002,KY,1768,1
2002,KY,1769,0
2002,ID,1770,1
2002,CO,1771,2
2002,CO,1772,50
2002,CO,1773,41
2002,VT,1774,0
2002,VT,1775,1
2002,VT,1776,4
2002,VT,1777,3
2002,VT,1778,0
2002,VT,1779,0
2002,VT,1780,44
2002,NE,1781,0
2002,NE,1782,25
2002,NE,1783,0
2002,NE,1784,0
2002,SD,1785,0
2002,SD,1786,0
2002,SD,1787,36
2002,NE,1788,0
2002,NE,1789,144
2002,KY,1790,81
2002,KY,1791,0
2002,KY,1792,0
2002,IA,1793,272
2002,TN,1794,29
2002,OH,1795,1340
2002,TN,1796,261
2002,DE,1797,39
2002,WV,1798,505
2002,VA,1799,1755
2002,VA,1800,1
2002,TN,1801,219
2002,VA,1802,7
2002,VA,1803,294
2002,DE,1804,23
2002,VA,1805,245
2002,WV,1806,0
2002,ND,1807,54
2002,ND,1808,0
2002,ND,1809,0
2002,ND,1810,0
2002,ND,1811,8
2002,ND,1812,0
2002,WV,1813,3
2002,ND,1814,1
2002,DE,1815,0
2002,DE,1816,570
2002,UT,1817,0
2002,UT,1818,369
2002,KS,1819,406
2002,KS,1820,0
2002,KS,1821,0
2002,KS,1822,191
2002,KS,1823,5
2002,DE,1824,13
2002,KS,1825,1
2002,KS,1826,38
2002,KS,1827,3
2002,KS,1828,0
2002,KS,1829,481
2002,DE,1830,1024
2002,DE,1831,0
2002,DE,1832,0
2002,KS,1833,11
2002,ND,1834,1
2002,ND,1835,0
2002,ND,1836,0
2002,TX,1837,0
2002,TX,1838,1
2002,TX,1839,4
2002,TX,1840,36
2002,MA,1841,607
2002,MA,1842,1
2002,MA,1843,0
2002,TX,1844,925
2002,MA,1845,0
2002,MA,1846,10
2002,MA,1847,0
2002,MA,1848,15
2002,MA,1849,28
2002,MA,1850,0
2002,MA,1851,1
2002,MA,1852,608
2002,MA,1853,563
2002,VA,1854,6328
2002,VA,1855,13
2002,VA,1856,0
2002,ND,1857,6
2002,WV,1858,0
2002,WV,1859,235
2002,WV,1860,7
2002,WV,1861,1
2002,WV,1862,44
2002,WV,1863,18
2002,WV,1864,0
2002,WV,1865,0
2002,WV,1866,721
2002,DE,1867,0
2002,DE,1868,0
2002,DE,1869,487
2002,VA,1870,4
2002,VA,1871,46
2002,VA,1872,3330
2002,VA,1873,3
2002,UT,1874,2
2002,UT,1875,1
2002,VA,1876,9
2002,UT,1877,20
2002,OH,1878,23
2002,OH,1879,2
2002,OH,1880,91
2002,OH,1881,67
2002,OH,1882,2
2002,UT,1883,0
2002,OH,1884,0
2002,UT,1885,0
2002,TN,1886,0
2002,UT,1887,1047
2002,TN,1888,6
2002,TN,1889,4328
2002,OH,1890,600
2002,OH,1891,0
2002,UT,1892,0
2002,OH,1893,0
2002,TN,1894,0
2002,OH,1895,565
2002,OH,1896,0
2002,UT,1897,1
2002,TN,1898,5493
2002,TN,1899,117
2002,TN,1900,10
2002,UT,1901,6
2002,UT,1902,323
2002,UT,1903,22
2003,VT,1904,16
2003,VT,1905,0
2003,VT,1906,0
2003,TX,1907,3
2003,VT,1908,27
2003,VT,1909,0
2003,TX,1910,4
2003,TX,1911,20
2003,TX,1912,37
2003,TX,1913,3
2003,VT,1914,0
2003,VT,1915,0
2003,VT,1916,0
2003,VT,1917,4
2003,VT,1918,0
2003,VT,1919,37
2003,OH,1920,24
2003,OH,1921,2
2003,OH,1922,80
2003,OH,1923,86
2003,OH,1924,0
2003,TX,1925,10
2003,TX,1926,0
2003,TX,1927,856
2003,OH,1928,1
2003,OH,1929,702
2003,OR,1930,1
2003,VT,1931,6
2003,TX,1932,579
2003,TX,1933,0
2003,OR,1934,7
2003,MA,1935,893
2003,IL,1936,0
2003,IL,1937,0
2003,IL,1938,0
2003,IL,1939,1
2003,IL,1940,0
2003,IL,1941,0
2003,IL,1942,2
2003,OR,1943,2
2003,OR,1944,0
2003,LA,1945,82
2003,LA,1946,0
2003,LA,1947,0
2003,LA,1948,33
2003,LA,1949,1
2003,LA,1950,9
2003,LA,1951,2
2003,MA,1952,4
2003,TX,1953,2
2003,MA,1954,0
2003,TN,1955,7002
2003,OR,1956,0
2003,OR,1957,2
2003,TN,1958,12
2003,TN,1959,1
2003,SD,1960,43
2003,TX,1961,1
2003,MA,1962,735
2003,MA,1963,0
2003,MA,1964,0
2003,MA,1965,0
2003,MA,1966,979
2003,MA,1967,9
2003,MA,1968,1
2003,MA,1969,24
2003,MA,1970,41
2003,MA,1971,1
2003,TX,1972,687
2003,OR,1973,28
2003,SD,1974,0
2003,SD,1975,1
2003,SD,1976,2
2003,KS,1977,726
2003,LA,1978,0
2003,UT,1979,347
2003,IA,1980,379
2003,IA,1981,2
2003,IA,1982,0
2003,IA,1983,0
2003,IA,1984,11
2003,SC,1985,0
2003,OR,1986,8
2003,OR,1987,0
2003,IA,1988,21
2003,IA,1989,0
2003,IA,1990,5
2003,IA,1991,252
2003,UT,1992,1
2003,UT,1993,1
2003,UT,1994,23
2003,OR,1995,0
2003,SC,1996,4321
2003,KS,1997,0
2003,KS,1998,1
2003,TN,1999,26
2003,TN,2000,219
2003,TN,2001,254
2003,TN,2002,4
2003,TN,2003,104
2003,TN,2004,5540
2003,TN,2005,4
2003,TN,2006,0
2003,TN,2007,14
2003,TN,2008,4362
2003,ME,2009,0
2003,KS,2010,731
2003,KS,2011,1
2003,KS,2012,0
2003,KS,2013,326
2003,KS,2014,9
2003,KS,2015,0
2003,KS,2016,36
2003,KS,2017,34
2003,UT,2018,23
2003,UT,2019,3
2003,UT,2020,8
2003,UT,2021,397
2003,KY,2022,93
2003,SC,2023,5
2003,SC,2024,4
2003,SC,2025,293
2003,SC,2026,190
2003,SC,2027,6
2003,SC,2028,58
2003,SC,2029,3036
2003,SC,2030,2
2003,SC,2031,0
2003,SC,2032,7
2003,SC,2033,2339
2003,SD,2034,68
2003,SD,2035,0
2003,SD,2036,0
2003,SD,2037,0
2003,SD,2038,8
2003,SD,2039,0
2003,SD,2040,2
2003,KY,2041,1
2003,SD,2042,0
2003,KY,2043,0
2003,KY,2044,41
2003,UT,2045,1
2003,UT,2046,0
2003,UT,2047,2
2003,UT,2048,1043
2003,OH,2049,836
2003,IA,2050,0
2003,IA,2051,0
2003,IA,2052,1
2003,IA,2053,517
2003,OH,2054,2
2003,KY,2055,57
2003,KY,2056,0
2003,KY,2057,0
2003,KY,2058,2
2003,OH,2059,0
2003,OH,2060,1407
2003,KY,2061,6
2003,KY,2062,0
2003,KY,2063,1
2003,KY,2064,0
2003,OR,2065,1
2003,LA,2066,94
2003,MI,2067,8
2003,VA,2068,13
2003,VA,2069,6
2003,VA,2070,320
2003,VA,2071,268
2003,VA,2072,4
2003,VA,2073,52
2003,VA,2074,3443
2003,VA,2075,1
2003,VA,2076,0
2003,VA,2077,13
2003,VA,2078,6649
2003,VA,2079,3
2003,AR,2080,339
2003,AR,2081,12
2003,AR,2082,21
2003,AR,2083,0
2003,AR,2084,6
2003,AR,2085,150
2003,AR,2086,1
2003,AR,2087,0
2003,MN,2088,0
2003,AR,2089,0
2003,AR,2090,358
2003,DE,2091,1059
2003,AR,2092,1
2003,VA,2093,1741
2003,ND,2094,7
2003,ND,2095,0
2003,ID,2096,1
2003,ID,2097,355
2003,CO,2098,823
2003,CO,2099,1
2003,CO,2100,0
2003,CO,2101,5
2003,CO,2102,66
2003,CO,2103,41
2003,CO,2104,4
2003,CO,2105,26
2003,CO,2106,639
2003,CO,2107,1
2003,CO,2108,0
2003,CO,2109,0
2003,CO,2110,1038
2003,ND,2111,54
2003,ND,2112,0
2003,ND,2113,0
2003,ND,2114,0
2003,ND,2115,7
2003,ND,2116,1
2003,ND,2117,0
2003,ND,2118,3
2003,ND,2119,0
2003,ND,2120,0
2003,DE,2121,0
2003,ID,2122,1
2003,MI,2123,2457
2003,DE,2124,4
2003,CT,2125,1182
2003,CT,2126,0
2003,CT,2127,0
2003,CT,2128,1
2003,CT,2129,531
2003,CT,2130,5
2003,CT,2131,0
2003,CT,2132,8
2003,CT,2133,12
2003,CT,2134,1
2003,CT,2135,0
2003,NH,2136,72
2003,CT,2137,224
2003,NE,2138,0
2003,NE,2139,0
2003,NE,2140,0
2003,NE,2141,15
2003,NE,2142,0
2003,NE,2143,0
2003,NE,2144,1
2003,NE,2145,1
2003,NE,2146,0
2003,NE,2147,0
2003,NE,2148,27
2003,NE,2149,123
2003,NH,2150,0
2003,NH,2151,0
2003,NH,2152,3
2003,DE,2153,14
2003,DE,2154,31
2003,DE,2155,0
2003,DE,2156,0
2003,DE,2157,478
2003,WV,2158,657
2003,WV,2159,0
2003,WV,2160,1
2003,WV,2161,13
2003,WV,2162,34
2003,WV,2163,2
2003,WV,2164,2
2003,WV,2165,219
2003,WV,2166,4
2003,WV,2167,0
2003,WV,2168,1
2003,WV,2169,451
2003,NH,2170,108
2003,NH,2171,0
2003,NH,2172,0
2003,NH,2173,0
2003,NH,2174,45
2003,NH,2175,2
2003,NH,2176,1
2003,NH,2177,1
2003,DE,2178,640
2003,ID,2179,1
2003,DE,2180,0
2003,ID,2181,10
2003,MI,2182,5
2003,MI,2183,0
2003,MI,2184,5
2003,MI,2185,2767
2003,MI,2186,5
2003,MI,2187,4
2003,MI,2188,103
2003,MI,2189,5
2003,MI,2190,33
2003,MI,2191,1696
2003,ID,2192,12
2003,MI,2193,43
2003,ID,2194,0
2003,ID,2195,0
2003,ID,2196,648
2003,ID,2197,1
2003,ID,2198,1
2003,ID,2199,78
2003,ID,2200,0
2004,ND,2201,9
2004,ME,2202,6
2004,ME,2203,0
2004,ME,2204,0
2004,ME,2205,0
2004,ME,2206,0
2004,ME,2207,0
2004,ME,2208,1
2004,MA,2209,908
2004,TN,2210,4270
2004,TN,2211,26
2004,TN,2212,0
2004,TN,2213,3
2004,TN,2214,4950
2004,TN,2215,119
2004,TN,2216,4
2004,TN,2217,213
2004,TN,2218,231
2004,ME,2219,0
2004,TN,2220,20
2004,MA,2221,0
2004,MA,2222,0
2004,KS,2223,2
2004,KS,2224,829
2004,VA,2225,6749
2004,VA,2226,16
2004,VA,2227,0
2004,VA,2228,1
2004,VA,2229,3464
2004,VA,2230,63
2004,VA,2231,3
2004,VA,2232,241
2004,VA,2233,299
2004,MA,2234,0
2004,VA,2235,4
2004,VA,2236,1
2004,VA,2237,1709
2004,MA,2238,928
2004,MA,2239,5
2004,MA,2240,2
2004,MA,2241,1
2004,MA,2242,33
2004,MA,2243,40
2004,MA,2244,1
2004,MA,2245,14
2004,MA,2246,974
2004,VA,2247,4
2004,TN,2248,17
2004,TN,2249,6857
2004,ND,2250,0
2004,GA,2251,9
2004,NH,2252,3
2004,NH,2253,0
2004,NH,2254,0
2004,NH,2255,0
2004,NH,2256,95
2004,VT,2257,0
2004,VT,2258,0
2004,VT,2259,0
2004,VT,2260,32
2004,GA,2261,0
2004,ID,2262,705
2004,ID,2263,0
2004,ID,2264,0
2004,ID,2265,73
2004,ND,2266,11
2004,ND,2267,0
2004,ND,2268,0
2004,ND,2269,1
2004,ND,2270,4
2004,ND,2271,2
2004,ND,2272,0
2004,ID,2273,0
2004,GA,2274,35
2004,GA,2275,1
2004,GA,2276,2
2004,NH,2277,158
2004,NH,2278,0
2004,NH,2279,0
2004,KS,2280,0
2004,CT,2281,888
2004,ND,2282,101
2004,ND,2283,0
2004,NH,2284,0
2004,NH,2285,45
2004,AZ,2286,46
2004,AZ,2287,0
2004,AZ,2288,5
2004,AZ,2289,0
2004,ND,2290,0
2004,AZ,2291,2
2004,AZ,2292,0
2004,AZ,2293,25
2004,NH,2294,3
2004,NH,2295,0
2004,GA,2296,17
2004,GA,2297,0
2004,GA,2298,0
2004,GA,2299,5
2004,TN,2300,1
2004,KS,2301,374
2004,KS,2302,832
2004,KS,2303,2
2004,MI,2304,39
2004,MI,2305,0
2004,MI,2306,127
2004,MI,2307,56
2004,MI,2308,4
2004,MI,2309,5
2004,OR,2310,88
2004,OR,2311,0
2004,OR,2312,0
2004,OR,2313,9
2004,OR,2314,7
2004,OR,2315,0
2004,OR,2316,1
2004,OR,2317,39
2004,OR,2318,0
2004,OR,2319,0
2004,OR,2320,0
2004,OR,2321,295
2004,AR,2322,685
2004,AR,2323,0
2004,AR,2324,0
2004,AR,2325,0
2004,AR,2326,326
2004,IA,2327,448
2004,IA,2328,0
2004,IA,2329,1
2004,IA,2330,2
2004,DE,2331,1077
2004,DE,2332,0
2004,DE,2333,0
2004,DE,2334,583
2004,DE,2335,5
2004,DE,2336,0
2004,DE,2337,18
2004,DE,2338,27
2004,DE,2339,1
2004,DE,2340,0
2004,DE,2341,485
2004,AR,2342,13
2004,MI,2343,5
2004,MI,2344,1
2004,MI,2345,2097
2004,IA,2346,512
2004,IA,2347,2
2004,IA,2348,0
2004,IA,2349,0
2004,IA,2350,289
2004,IA,2351,7
2004,IA,2352,1
2004,IA,2353,19
2004,IA,2354,11
2004,MI,2355,0
2004,AR,2356,2
2004,AR,2357,38
2004,AR,2358,34
2004,TX,2359,32
2004,TX,2360,0
2004,TX,2361,10
2004,TX,2362,541
2004,TX,2363,0
2004,TX,2364,0
2004,TX,2365,1
2004,TX,2366,761
2004,WV,2367,0
2004,WV,2368,0
2004,WV,2369,19
2004,TX,2370,29
2004,WV,2371,36
2004,WV,2372,3
2004,WV,2373,244
2004,WV,2374,3
2004,WV,2375,0
2004,WV,2376,4
2004,WV,2377,685
2004,CT,2378,2
2004,KS,2379,0
2004,KS,2380,2
2004,KS,2381,35
2004,KS,2382,42
2004,WV,2383,0
2004,KS,2384,8
2004,TX,2385,1
2004,TX,2386,785
2004,AR,2387,1
2004,AR,2388,802
2004,MI,2389,3245
2004,RI,2390,11
2004,RI,2391,0
2004,MN,2392,0
2004,RI,2393,0
2004,RI,2394,2
2004,RI,2395,0
2004,RI,2396,0
2004,RI,2397,13
2004,TX,2398,0
2004,RI,2399,0
2004,RI,2400,0
2004,RI,2401,18
2004,MI,2402,6
2004,MI,2403,2939
2004,VT,2404,48
2004,VT,2405,0
2004,VT,2406,5
2004,VT,2407,3
2004,VT,2408,0
2004,VT,2409,12
2004,WV,2410,809
2004,RI,2411,0
2004,CT,2412,0
2004,NH,2413,3
2004,UT,2414,331
2004,CT,2415,0
2004,SC,2416,284
2004,SC,2417,189
2004,SC,2418,3
2004,SC,2419,34
2004,SC,2420,2794
2004,SC,2421,1
2004,SC,2422,0
2004,SC,2423,3
2004,SC,2424,2833
2004,SD,2425,40
2004,SD,2426,0
2004,IL,2427,0
2004,IL,2428,0
2004,IL,2429,0
2004,IL,2430,0
2004,IL,2431,0
2004,SC,2432,2
2004,SC,2433,0
2004,SC,2434,4532
2004,WI,2435,2
2004,KY,2436,0
2004,KY,2437,2
2004,KY,2438,33
2004,KY,2439,0
2004,KY,2440,0
2004,KY,2441,0
2004,KY,2442,75
2004,OH,2443,1891
2004,IL,2444,1
2004,OH,2445,4
2004,OH,2446,4246
2004,OH,2447,67
2004,OH,2448,0
2004,OH,2449,171
2004,OH,2450,247
2004,OH,2451,5
2004,OH,2452,4
2004,OH,2453,1953
2004,OH,2454,0
2004,SD,2455,0
2004,SD,2456,0
2004,SD,2457,5
2004,CO,2458,0
2004,CO,2459,626
2004,CO,2460,16
2004,CO,2461,3
2004,CO,2462,46
2004,CO,2463,66
2004,CO,2464,11
2004,CO,2465,2
2004,CO,2466,0
2004,CO,2467,4
2004,ID,2468,4
2004,ID,2469,1
2004,ID,2470,18
2004,ID,2471,13
2004,ID,2472,1
2004,ID,2473,0
2004,ID,2474,0
2004,ID,2475,392
2004,CO,2476,887
2004,KY,2477,6
2004,CO,2478,2
2004,LA,2479,218
2004,SD,2480,0
2004,SD,2481,1
2004,SD,2482,2
2004,SD,2483,1
2004,SD,2484,0
2004,SD,2485,0
2004,SD,2486,28
2004,LA,2487,198
2004,CO,2488,1291
2004,LA,2489,0
2004,LA,2490,0
2004,LA,2491,62
2004,LA,2492,2
2004,LA,2493,0
2004,LA,2494,13
2004,LA,2495,2
2004,LA,2496,0
2004,LA,2497,0
2004,LA,2498,0
2004,KY,2499,0
2004,SC,2500,9
2004,KY,2501,0
2004,UT,2502,0
2004,UT,2503,1
2004,UT,2504,1008
2004,CT,2505,422
2004,CT,2506,2
2004,CT,2507,0
2004,WI,2508,0
2004,WI,2509,0
2004,WI,2510,0
2004,NE,2511,29
2004,NE,2512,0
2004,UT,2513,3
2004,NE,2514,4
2004,CT,2515,19
2004,CT,2516,2
2004,CT,2517,0
2004,CT,2518,183
2004,NE,2519,3
2004,NE,2520,1
2004,NE,2521,16
2004,NE,2522,0
2004,NE,2523,0
2004,NE,2524,0
2004,NE,2525,148
2004,CT,2526,16
2004,UT,2527,304
2004,NE,2528,0
2004,UT,2529,0
2004,UT,2530,6
2004,WI,2531,0
2004,UT,2532,1
2004,UT,2533,4
2004,WI,2534,0
2004,WI,2535,2
2004,WI,2536,0
2004,KY,2537,0
2004,KY,2538,45
2004,UT,2539,1
2004,UT,2540,27
2004,UT,2541,22
2004,WI,2542,0
2005,OR,2543,10
2005,OR,2544,13
2005,OR,2545,1
2005,OR,2546,0
2005,OR,2547,0
2005,WI,2548,2
2005,WI,2549,834
2005,MT,2550,0
2005,MT,2551,1
2005,MT,2552,1
2005,MT,2553,3
2005,RI,2554,80
2005,OR,2555,1
2005,RI,2556,0
2005,MT,2557,0
2005,MT,2558,5
2005,MT,2559,220
2005,OR,2560,1
2005,OR,2561,2
2005,RI,2562,2
2005,VT,2563,23
2005,VT,2564,0
2005,VT,2565,0
2005,VT,2566,0
2005,VT,2567,31
2005,MT,2568,2
2005,RI,2569,93
2005,RI,2570,0
2005,RI,2571,0
2005,OR,2572,80
2005,RI,2573,3
2005,VT,2574,51
2005,VT,2575,0
2005,VT,2576,0
2005,VT,2577,2
2005,VT,2578,7
2005,VT,2579,4
2005,OR,2580,434
2005,OR,2581,0
2005,OR,2582,0
2005,RI,2583,4
2005,MT,2584,40
2005,NH,2585,163
2005,OR,2586,152
2005,CT,2587,0
2005,CT,2588,0
2005,CT,2589,301
2005,CT,2590,3
2005,CT,2591,0
2005,CT,2592,18
2005,CT,2593,12
2005,CT,2594,1
2005,CT,2595,1
2005,CT,2596,125
2005,DE,2597,567
2005,DE,2598,1
2005,DE,2599,0
2005,DE,2600,20
2005,DE,2601,22
2005,DE,2602,2
2005,DE,2603,9
2005,DE,2604,579
2005,DE,2605,0
2005,CT,2606,1
2005,CT,2607,758
2005,VT,2608,0
2005,VT,2609,2
2005,MT,2610,0
2005,MT,2611,0
2005,MT,2612,103
2005,LA,2613,252
2005,LA,2614,0
2005,NH,2615,0
2005,LA,2616,0
