Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
597756,7-Jul-16,Texas,Dallas,800 Main St,5,9,0,0,0,N/A
597176,7-Jul-16,Tennessee,Bristol,536 Volunteer Pkwy,1,3,0,1,1,N/A
595557,5-Jul-16,California,Los Angeles,56th Street and Naomi Avenue,0,4,0,0,0,N/A
595166,4-Jul-16,New York,Brooklyn,419 Chauncey St,0,7,0,0,1,N/A
595069,4-Jul-16,Texas,Houston,1312 Robin,3,2,0,0,1,N/A
595048,4-Jul-16,Pennsylvania,Pittsburgh,Seventh  Ave and Liberty Ave,0,4,0,0,1,N/A
595279,4-Jul-16,Illinois,Chicago (Englewood),5500 block of South Hermitage Avenue,0,4,0,0,0,N/A
596159,4-Jul-16,Ohio,Cleveland,1400 block of W. 107 Street,0,4,0,0,0,N/A
595482,4-Jul-16,Arizona,Phoenix,4000 block of West Southern Avenue,2,6,0,0,0,N/A
594051,3-Jul-16,Louisiana,Monroe,401 Lea Joyner Memorial Expy,2,3,0,0,1,N/A
594480,3-Jul-16,Tennessee,Chattanooga,2300 block of Daisy Street,0,4,0,0,0,N/A
592724,30-Jun-16,Illinois,Chicago,9500 block of South Loomis Street,1,4,0,0,0,N/A
592207,29-Jun-16,Nevada,Las Vegas,6100 block of West Lake Mead Boulevard,4,0,1,0,0,N/A
591975,28-Jun-16,California,Los Angeles,13800 block of S Avalon Boulevard,1,3,0,0,0,N/A
591294,28-Jun-16,Illinois,Chicago,1600 block of South Christiana,0,4,0,0,0,N/A
589488,27-Jun-16,Oregon,Woodburn,13436 Killiam Loop NE,3,1,0,0,1,N/A
590233,26-Jun-16,South Carolina,Bennettsville,Highway 38 N,0,4,0,0,0,N/A
589159,26-Jun-16,North Carolina,Charlotte,2240 Camp Greene St,0,5,0,0,1,N/A
588867,26-Jun-16,Georgia,Atlanta,1500 block of Moreland Avenue SE,1,4,0,0,0,N/A
589165,26-Jun-16,Texas,Houston,6000 block of Elm Street,1,3,0,0,0,N/A
588918,26-Jun-16,Texas,Corpus Christi,Baldwin Blvd  and Lamar,0,4,0,0,1,N/A
587755,25-Jun-16,Texas,Fort Worth,2466 East Lancaster Avenue,2,5,0,0,1,N/A
589470,25-Jun-16,Virginia,Norfolk,700 block of Craig Street,0,4,0,0,4,N/A
587983,25-Jun-16,Illinois,Chicago,1400 block of W. 114th Place,0,4,0,0,0,N/A
589046,24-Jun-16,Kansas,Kansas City,N. 3rd and Walker,0,4,0,0,0,N/A
587735,24-Jun-16,Connecticut,Hartford,Brook and Winter Street,0,5,0,0,0,N/A
587769,24-Jun-16,Maryland,District Heights,3100 block of Orleans Ave,3,2,0,0,1,N/A
586122,22-Jun-16,Georgia,Stone Mountain,Lancashire Cir and Central Dr,1,3,0,0,0,N/A
585821,22-Jun-16,Washington,Olympia,500 block of Dutterow Road SE,3,1,0,0,2,N/A
586058,22-Jun-16,Illinois,Chicago,3100 block of West Warren,0,4,0,0,0,N/A
586044,21-Jun-16,New Jersey,Willingboro,Mosshill Lane,0,4,0,0,0,N/A
585615,21-Jun-16,Kentucky,Louisville,2802 Rodman Street,2,2,0,0,1,N/A
583631,19-Jun-16,Virginia,Roanoke,2328 Melrose Avenue,0,4,0,0,0,N/A
583537,18-Jun-16,Georgia,Waycross,2625 Arnold Ct,2,2,0,0,0,N/A
583584,18-Jun-16,Virginia,Exmore,Frederick Douglass Rd,1,3,0,0,1,N/A
583362,18-Jun-16,Illinois,Chicago,East 79th Street and South Escanaba Avenue,0,4,0,0,0,N/A
580791,14-Jun-16,California,Oakland,1301 Franklin St,1,3,0,0,0,N/A
580848,14-Jun-16,Delaware,Wilmington,South Van Buren and Elm streets,0,4,0,0,0,N/A
579517,13-Jun-16,California,Fresno,East El Monte Way and Recreation Avenue,0,4,0,0,0,N/A
579786,13-Jun-16,New York,Brooklyn,Avenue D and E. 57th,0,5,0,0,1,N/A
580279,13-Jun-16,Illinois,Chicago,3200 block of West Congress,0,5,0,0,0,N/A
577157,12-Jun-16,Florida,Orlando,1912 S Orange Ave,49,53,1,0,0,N/A
578238,11-Jun-16,Minnesota,Webster,4000 block of Elmore Avenue,0,4,0,0,0,N/A
576774,11-Jun-16,North Carolina,Charlotte,4000 block of Collegiate Avenue,1,3,0,0,0,N/A
577938,11-Jun-16,California,Stockton,Alvarado Avenue,1,3,0,0,0,N/A
577574,11-Jun-16,New Mexico,Roswell,2300 block of Davis Ave,5,0,0,0,1,N/A
577073,11-Jun-16,California,Panorama City,8500 block of Cedros Avenue,2,2,1,0,0,N/A
575607,9-Jun-16,Florida,Fort Walton Beach,Landview Drive,0,4,0,0,3,N/A
574850,8-Jun-16,District of Columbia,Washington,1300 North Capitol St NW,0,4,0,0,2,N/A
574753,8-Jun-16,Massachusetts,Boston,66 Washington St,1,3,0,0,3,N/A
573327,6-Jun-16,California,Visalia,3360 S Fairway St,0,4,0,0,0,N/A
572766,5-Jun-16,Arizona,Phoenix,8152 N Black Canyon Hwy,2,3,0,1,0,N/A
575061,5-Jun-16,Minnesota,Minneapolis,8th and Humboldt Avenue N.,0,4,0,0,0,N/A
572696,5-Jun-16,Florida,Cape Coral,2600 block of Skyline Boulevard S,2,3,1,0,0,N/A
572513,5-Jun-16,New York,Brooklyn,Mermaid Ave and 16th St.,0,4,0,0,0,N/A
571859,4-Jun-16,Colorado,Denver,3600 block of Hudson Street,3,1,0,0,3,N/A
569225,31-May-16,Illinois,Chicago,3300 block of West Huron Street,0,4,0,0,0,N/A
569189,31-May-16,Indiana,Fort Wayne,6600 block of Pawawna Drive,0,4,0,0,0,N/A
568528,30-May-16,Maryland,Baltimore,500 block of East 43rd Street,0,5,0,0,0,N/A
568745,30-May-16,California,Sacramento,3900 block of 44th,0,5,0,0,0,N/A
567788,29-May-16,Nevada,Las Vegas,200 block of N 3rd St,0,4,0,0,2,N/A
567673,29-May-16,New Jersey,Trenton,600 block of Martin Luther King Jr. Boulevard,0,6,0,0,0,N/A
567494,29-May-16,Indiana,Indianapolis,300 block of South Meridian Street,0,4,0,0,0,N/A
567614,29-May-16,Texas,Houston,13210 Memorial Dr,1,6,1,0,0,N/A
564470,23-May-16,New Jersey,Newark,102 Isabella Avenue,0,5,0,0,0,N/A
563829,22-May-16,Louisiana,New Orleans,8639 Apple St,0,4,0,0,0,N/A
563514,22-May-16,California,Stockton,Poplar and Sutter Streets,1,3,0,0,0,N/A
563751,22-May-16,Tennessee,Nashville,100 block of Rains Avenue,0,4,0,0,0,N/A
563630,21-May-16,Georgia,Jackson,Levi Barnes Road,1,3,0,0,0,N/A
561912,18-May-16,Indiana,Indianapolis,34th Street and North Keystone Avenue,0,4,0,0,0,N/A
560782,17-May-16,South Carolina,Ravenel,5360 Savannah Highway,3,1,0,0,1,N/A
565244,15-May-16,Georgia,Moultrie,Rossman Dairy Road,5,0,0,0,1,N/A
559194,15-May-16,Indiana,Evansville,420 North Garvin Street,0,4,0,0,0,N/A
559042,14-May-16,Georgia,Atlanta,Cordova and Peoples Street,0,5,0,0,0,N/A
558796,14-May-16,West Virginia,Charleston,2337 Washington St W,1,3,0,0,3,N/A
557589,11-May-16,Alabama,Birmingham,1400 block of 21st St N,1,4,0,0,1,N/A
557479,11-May-16,Illinois,Chicago,7100 block of South State Street,0,5,0,0,0,N/A
555126,8-May-16,Texas,Austin,8600 block of North Lamar,1,3,0,0,1,N/A
555873,6-May-16,Michigan,Detroit,12300 block of Gratiot,1,4,0,0,0,N/A
555886,6-May-16,Alabama,Montgomery,1300 block of Clay Street,1,3,0,0,0,N/A
554133,6-May-16,Maryland,Bethesda,7101 Democracy Blvd,3,3,0,0,1,N/A
553803,5-May-16,Louisiana,Shreveport,300 block of North Thomas Drive,2,6,0,0,0,N/A
554027,5-May-16,Florida,Miami,2108 NW 19th Terrace,1,3,0,0,0,N/A
553570,4-May-16,Minnesota,Minneapolis,16th Avenue North and Newton Avenue North,1,7,0,0,0,N/A
551053,1-May-16,Tennessee,Murfreesboro,1955 Old Castle Drive,0,5,0,0,0,N/A
550619,29-Apr-16,California,Oakland,3200 block of San Pablo Avenue,0,5,0,0,0,N/A
550445,29-Apr-16,Missouri,Saint Louis (Ferguson),400 block of N Dade Ave,0,4,0,0,0,N/A
