enddate,samplesize,results,favorability_r,favorability_d
7/20/2016,1236.0,1,-10.80764,-6.87041
7/20/2016,1236.0,1,-10.80764,-7.010420000000003
7/20/2016,1236.0,1,-10.80764,-7.030329999999999
7/21/2016,1279.0,1,-11.29945,-7.120899999999999
7/21/2016,1279.0,1,-11.29945,-7.545789999999997
7/21/2016,1279.0,1,-11.29945,-7.5548
7/19/2016,1217.0,1,-11.305680000000002,-5.625660000000003
7/19/2016,1217.0,1,-11.305680000000002,-5.565179999999998
7/19/2016,1217.0,1,-11.305680000000002,-5.596960000000003
8/19/2016,1096.0,1,-5.906089999999999,-2.4724999999999966
8/19/2016,1096.0,1,-5.906089999999999,-2.3966899999999995
8/19/2016,1096.0,1,-5.906089999999999,-2.22119
8/31/2016,2646.0,1,-6.839530000000003,-5.52019
8/31/2016,2646.0,1,-6.839530000000003,-5.702959999999997
8/31/2016,2646.0,1,-6.839530000000003,-5.59507
9/7/2016,1327.0,1,-10.39266,-5.477899999999998
9/7/2016,1327.0,1,-10.39266,-5.537179999999999
9/7/2016,1327.0,1,-10.39266,-5.538339999999998
6/5/2016,1636.0,1,-6.287410000000001,-4.68553
6/5/2016,1636.0,1,-6.287410000000001,-4.785600000000002
6/5/2016,1636.0,1,-6.287410000000001,-4.71848
7/18/2016,1180.0,1,-12.87923,-5.91536
7/18/2016,1180.0,1,-12.87923,-5.836320000000001
7/18/2016,1180.0,1,-12.87923,-5.877070000000003
8/25/2016,2903.0,1,-7.980379999999997,-6.472239999999999
8/25/2016,2903.0,1,-7.980379999999997,-6.675820000000002
8/25/2016,2903.0,1,-7.980379999999997,-6.606029999999997
8/30/2016,2576.0,1,-6.5376600000000025,-6.066020000000002
8/30/2016,2576.0,1,-6.5376600000000025,-6.264189999999999
8/30/2016,2576.0,1,-6.5376600000000025,-6.145679999999999
8/26/2016,2565.0,1,-9.014130000000002,-5.465330000000002
8/26/2016,2565.0,1,-9.014130000000002,-5.650449999999999
8/26/2016,2565.0,1,-9.014130000000002,-5.590470000000003
8/2/2016,1000.0,1,-5.80471,-3.843359999999997
8/2/2016,1000.0,1,-5.80471,-3.622329999999998
8/2/2016,1000.0,1,-5.80471,-3.3982000000000028
7/17/2016,1183.0,1,-13.569209999999998,-3.903350000000003
7/17/2016,1183.0,1,-13.569209999999998,-3.8321200000000033
7/17/2016,1183.0,1,-13.569209999999998,-3.8778900000000007
8/29/2016,2009.0,1,-8.096139999999998,-5.434330000000003
8/29/2016,2009.0,1,-8.096139999999998,-5.570230000000002
8/29/2016,2009.0,1,-8.096139999999998,-5.54119
7/16/2016,1234.0,1,-13.461689999999995,-3.997570000000003
7/16/2016,1234.0,1,-13.461689999999995,-3.9337000000000018
7/16/2016,1234.0,1,-13.461689999999995,-3.98386
4/12/2016,1098.0,1,-6.978839999999998,-0.4318799999999996
4/12/2016,1098.0,1,-6.978839999999998,-0.6461800000000011
4/12/2016,1098.0,1,-6.978839999999998,-0.2886000000000024
7/15/2016,1264.0,1,-14.951630000000002,-3.598170000000003
7/15/2016,1264.0,1,-14.951630000000002,-3.5430899999999994
7/15/2016,1264.0,1,-14.951630000000002,-3.5967100000000016
7/19/2016,1000.0,1,-5.533619999999999,-6.951210000000003
7/19/2016,1000.0,1,-5.533619999999999,-6.8348999999999975
7/19/2016,1000.0,1,-5.533619999999999,-6.902050000000003
9/18/2016,13230.0,1,-8.703090000000003,-4.056420000000003
9/18/2016,13230.0,1,-8.703090000000003,-4.203719999999997
9/18/2016,13230.0,1,-8.703090000000003,-4.213340000000002
8/18/2016,993.0,1,-5.753430000000002,-2.8192999999999984
8/18/2016,993.0,1,-5.753430000000002,-2.702289999999998
8/18/2016,993.0,1,-5.753430000000002,-2.517040000000001
4/13/2016,1021.0,1,-5.936529999999998,-1.465290000000003
4/13/2016,1021.0,1,-5.936529999999998,-1.7107000000000028
4/13/2016,1021.0,1,-5.936529999999998,-1.4191999999999965
8/28/2016,2024.0,1,-8.070540000000001,-4.446429999999999
8/28/2016,2024.0,1,-8.070540000000001,-4.597769999999997
8/28/2016,2024.0,1,-8.070540000000001,-4.558160000000001
8/29/2016,2500.0,1,-6.72634,-5.622459999999997
8/29/2016,2500.0,1,-6.72634,-5.838050000000003
8/29/2016,2500.0,1,-6.72634,-5.708979999999997
8/16/2016,22143.0,1,-8.691760000000002,-6.553980000000003
8/16/2016,22143.0,1,-8.691760000000002,-6.373730000000002
8/16/2016,22143.0,1,-8.691760000000002,-6.160820000000001
7/14/2016,1246.0,1,-15.83442,-2.7927200000000028
7/14/2016,1246.0,1,-15.83442,-2.743000000000002
7/14/2016,1246.0,1,-15.83442,-2.799349999999997
8/17/2016,1009.0,1,-6.134059999999998,-2.3365300000000038
8/17/2016,1009.0,1,-6.134059999999998,-2.1889600000000016
8/17/2016,1009.0,1,-6.134059999999998,-1.9942300000000015
8/28/2016,2469.0,1,-7.800269999999998,-4.3539400000000015
8/28/2016,2469.0,1,-7.800269999999998,-4.584960000000002
8/28/2016,2469.0,1,-7.800269999999998,-4.44679
9/6/2016,1094.0,1,-11.34874,-4.4643000000000015
9/6/2016,1094.0,1,-11.34874,-4.529330000000002
9/6/2016,1094.0,1,-11.34874,-4.52919
8/16/2016,1069.0,1,-7.2722399999999965,-1.2197200000000024
8/16/2016,1069.0,1,-7.2722399999999965,-1.0453699999999984
8/16/2016,1069.0,1,-7.2722399999999965,-0.8407699999999991
7/13/2016,1233.0,1,-15.427210000000002,-2.380339999999997
7/13/2016,1233.0,1,-15.427210000000002,-2.331940000000003
7/13/2016,1233.0,1,-15.427210000000002,-2.3916499999999985
8/27/2016,2545.0,1,-8.065109999999997,-3.742400000000004
8/27/2016,2545.0,1,-8.065109999999997,-3.9849200000000025
8/27/2016,2545.0,1,-8.065109999999997,-3.837310000000002
3/23/2016,1002.0,1,-9.137839999999995,-4.55697
3/23/2016,1002.0,1,-9.137839999999995,-4.784419999999997
3/23/2016,1002.0,1,-9.137839999999995,-4.56015
9/4/2016,32226.0,1,-9.034860000000002,-6.5404199999999975
9/4/2016,32226.0,1,-9.034860000000002,-6.740760000000002
9/4/2016,32226.0,1,-9.034860000000002,-6.727719999999998
2/16/2016,1000.0,1,-9.09702,-3.598590000000001
2/16/2016,1000.0,1,-9.09702,-3.9351199999999977
2/16/2016,1000.0,1,-9.09702,-3.826450000000001
7/12/2016,1248.0,1,-14.224620000000002,-3.3915099999999967
7/12/2016,1248.0,1,-14.224620000000002,-3.349640000000001
7/12/2016,1248.0,1,-14.224620000000002,-3.405929999999998
7/11/2016,1226.0,1,-13.823430000000002,-2.117600000000003
7/11/2016,1226.0,1,-13.823430000000002,-2.0831000000000017
7/11/2016,1226.0,1,-13.823430000000002,-2.1332099999999983
8/26/2016,2460.0,1,-8.40005,-3.370289999999997
8/26/2016,2460.0,1,-8.40005,-3.610709999999997
8/26/2016,2460.0,1,-8.40005,-3.454340000000002
7/27/2016,1000.0,1,-7.67642,-5.2393300000000025
7/27/2016,1000.0,1,-7.67642,-6.381680000000003
7/27/2016,1000.0,1,-7.67642,-6.286839999999998
8/30/2016,1429.0,1,-9.128349999999998,-6.426400000000001
8/30/2016,1429.0,1,-9.128349999999998,-6.546669999999999
8/30/2016,1429.0,1,-9.128349999999998,-6.526249999999997
8/15/2016,1035.0,1,-7.311959999999999,-1.4149299999999982
8/15/2016,1035.0,1,-7.311959999999999,-1.228580000000001
8/15/2016,1035.0,1,-7.311959999999999,-1.0137100000000032
7/30/2016,1931.0,1,-6.72186,-4.415300000000002
7/30/2016,1931.0,1,-6.72186,-4.418190000000003
7/30/2016,1931.0,1,-6.72186,-4.211460000000002
6/16/2016,2197.0,1,-2.3248800000000003,0.7230300000000014
6/16/2016,2197.0,1,-2.3248800000000003,0.737409999999997
6/16/2016,2197.0,1,-2.3248800000000003,0.7492099999999979
7/10/2016,1229.0,1,-11.52373,-3.236069999999998
7/10/2016,1229.0,1,-11.52373,-3.20102
7/10/2016,1229.0,1,-11.52373,-3.2493300000000005
7/13/2016,1000.0,1,-4.4359600000000015,-5.748440000000002
7/13/2016,1000.0,1,-4.4359600000000015,-11.886850000000004
7/13/2016,1000.0,1,-4.4359600000000015,-5.420780000000001
7/13/2016,1000.0,1,-4.4359600000000015,-11.738030000000002
7/13/2016,1000.0,1,-4.4359600000000015,-5.758119999999998
7/13/2016,1000.0,1,-4.4359600000000015,-11.84798
7/9/2016,1277.0,1,-11.82394,-3.549709999999997
7/9/2016,1277.0,1,-11.82394,-3.514099999999999
7/9/2016,1277.0,1,-11.82394,-3.559809999999999
8/31/2016,1267.0,1,-10.157429999999998,-5.424889999999998
8/31/2016,1267.0,1,-10.157429999999998,-5.532850000000003
8/31/2016,1267.0,1,-10.157429999999998,-5.518079999999998
8/25/2016,2444.0,1,-7.324489999999997,-4.405000000000001
8/25/2016,2444.0,1,-7.324489999999997,-4.632289999999998
8/25/2016,2444.0,1,-7.324489999999997,-4.46792
7/8/2016,1313.0,1,-11.915460000000005,-3.1664600000000007
7/8/2016,1313.0,1,-11.915460000000005,-3.1370700000000014
7/8/2016,1313.0,1,-11.915460000000005,-3.175460000000001
7/16/2016,2002.0,1,-7.911830000000002,-6.675640000000001
7/16/2016,2002.0,1,-7.911830000000002,-6.588340000000002
7/16/2016,2002.0,1,-7.911830000000002,-6.643619999999999
8/23/2016,2178.0,1,-8.905140000000003,-4.499250000000004
8/23/2016,2178.0,1,-8.905140000000003,-4.718679999999999
8/23/2016,2178.0,1,-8.905140000000003,-4.631749999999997
7/7/2016,1317.0,1,-12.409550000000005,-2.7779999999999987
7/7/2016,1317.0,1,-12.409550000000005,-2.7530100000000037
7/7/2016,1317.0,1,-12.409550000000005,-2.7864999999999966
7/24/2016,2502.0,1,-4.665619999999997,-7.253509999999999
7/24/2016,2502.0,1,-4.665619999999997,-8.947679999999998
7/24/2016,2502.0,1,-4.665619999999997,-8.886670000000002
7/5/2016,1452.0,1,-13.502000000000002,-3.302520000000001
7/5/2016,1452.0,1,-13.502000000000002,-3.287559999999999
7/5/2016,1452.0,1,-13.502000000000002,-3.3105100000000007
9/11/2016,16220.0,1,-6.297550000000001,-5.628889999999998
9/11/2016,16220.0,1,-6.297550000000001,-5.792110000000001
9/11/2016,16220.0,1,-6.297550000000001,-5.7871900000000025
8/24/2016,2434.0,1,-7.5097999999999985,-3.7705800000000025
8/24/2016,2434.0,1,-7.5097999999999985,-3.9736899999999977
8/24/2016,2434.0,1,-7.5097999999999985,-3.800220000000003
8/14/2016,975.0,1,-6.812690000000004,-1.6460099999999969
8/14/2016,975.0,1,-6.812690000000004,-1.4527500000000018
8/14/2016,975.0,1,-6.812690000000004,-1.2306499999999971
3/24/2016,900.0,1,-8.944319999999998,-0.3615500000000011
3/24/2016,900.0,1,-8.944319999999998,-0.6005099999999999
3/24/2016,900.0,1,-8.944319999999998,-0.5451100000000011
7/6/2016,1308.0,1,-11.905639999999998,-4.291029999999999
7/6/2016,1308.0,1,-11.905639999999998,-4.272570000000002
7/6/2016,1308.0,1,-11.905639999999998,-4.299900000000001
4/2/2016,819.0,1,-12.2226,-2.0624499999999983
4/2/2016,819.0,1,-12.2226,-2.2650099999999966
4/2/2016,819.0,1,-12.2226,-1.9410299999999976
7/4/2016,1407.0,1,-12.096049999999998,-3.517220000000002
7/4/2016,1407.0,1,-12.096049999999998,-3.505989999999997
7/4/2016,1407.0,1,-12.096049999999998,-3.5249700000000037
8/23/2016,2396.0,1,-8.238489999999999,-2.8167100000000005
8/23/2016,2396.0,1,-8.238489999999999,-2.982990000000001
8/23/2016,2396.0,1,-8.238489999999999,-2.8005799999999965
8/13/2016,974.0,1,-5.92248,-3.084150000000001
8/13/2016,974.0,1,-5.92248,-2.8859800000000035
8/13/2016,974.0,1,-5.92248,-2.658299999999997
5/23/2016,1622.0,1,-6.44088,-6.942549999999997
5/23/2016,1622.0,1,-6.44088,-7.061239999999998
5/23/2016,1622.0,1,-6.44088,-6.979230000000001
8/12/2016,1045.0,1,-6.269199999999998,-2.572270000000003
8/12/2016,1045.0,1,-6.269199999999998,-2.3680999999999983
8/12/2016,1045.0,1,-6.269199999999998,-2.134720000000001
8/24/2016,1703.0,1,-7.950620000000001,-6.480870000000003
8/24/2016,1703.0,1,-7.950620000000001,-6.700200000000002
8/24/2016,1703.0,1,-7.950620000000001,-6.621200000000002
8/11/2016,1107.0,1,-6.321739999999998,-2.2465100000000007
8/11/2016,1107.0,1,-6.321739999999998,-2.035469999999997
8/11/2016,1107.0,1,-6.321739999999998,-1.7981499999999997
8/22/2016,2411.0,1,-7.302840000000003,-3.93676
8/22/2016,2411.0,1,-7.302840000000003,-4.055259999999997
8/22/2016,2411.0,1,-7.302840000000003,-3.8628199999999993
7/3/2016,1353.0,1,-11.594900000000004,-4.031599999999997
7/3/2016,1353.0,1,-11.594900000000004,-4.027290000000001
7/3/2016,1353.0,1,-11.594900000000004,-4.04007
3/6/2016,864.0,1,-7.727240000000002,-2.648859999999999
3/6/2016,864.0,1,-7.727240000000002,-2.932070000000003
3/6/2016,864.0,1,-7.727240000000002,-2.8014399999999995
8/22/2016,1842.0,1,-8.838070000000002,-5.544029999999999
8/22/2016,1842.0,1,-8.838070000000002,-5.738529999999997
8/22/2016,1842.0,1,-8.838070000000002,-5.64255
7/2/2016,1350.0,1,-12.19216,-3.747219999999999
7/2/2016,1350.0,1,-12.19216,-3.7510600000000025
7/2/2016,1350.0,1,-12.19216,-3.75705
8/21/2016,2359.0,1,-6.6731300000000005,-4.662610000000001
8/21/2016,2359.0,1,-6.6731300000000005,-4.72195
8/21/2016,2359.0,1,-6.6731300000000005,-4.520879999999998
7/10/2016,2001.0,1,-5.864719999999998,-5.691220000000001
7/10/2016,2001.0,1,-5.864719999999998,-5.639330000000001
7/10/2016,2001.0,1,-5.864719999999998,-5.69894
3/21/2016,1451.0,1,-8.278770000000002,-4.5585299999999975
3/21/2016,1451.0,1,-8.278770000000002,-4.799550000000004
3/21/2016,1451.0,1,-8.278770000000002,-4.566569999999999
7/5/2016,1000.0,1,-6.244050000000001,-7.016849999999998
7/5/2016,1000.0,1,-6.244050000000001,-8.81684
7/5/2016,1000.0,1,-6.244050000000001,-6.636780000000002
7/5/2016,1000.0,1,-6.244050000000001,-8.714219999999997
7/5/2016,1000.0,1,-6.244050000000001,-6.623739999999998
7/5/2016,1000.0,1,-6.244050000000001,-8.793059999999997
6/27/2016,4001.0,1,-6.817039999999999,-5.88288
6/27/2016,4001.0,1,-6.817039999999999,-5.88608
6/27/2016,4001.0,1,-6.817039999999999,-5.8870000000000005
7/1/2016,1345.0,1,-12.38917,-4.2653899999999965
7/1/2016,1345.0,1,-12.38917,-4.278010000000002
7/1/2016,1345.0,1,-12.38917,-4.276670000000003
8/10/2016,1077.0,1,-6.228400000000001,-2.6373000000000038
8/10/2016,1077.0,1,-6.228400000000001,-2.4286699999999968
8/10/2016,1077.0,1,-6.228400000000001,-2.1825699999999983
8/21/2016,1836.0,1,-9.747509999999998,-3.610979999999998
8/21/2016,1836.0,1,-9.747509999999998,-3.7539599999999993
8/21/2016,1836.0,1,-9.747509999999998,-3.648800000000002
8/20/2016,2385.0,1,-6.163339999999998,-5.282600000000002
8/20/2016,2385.0,1,-6.163339999999998,-5.285789999999999
8/20/2016,2385.0,1,-6.163339999999998,-5.074129999999997
3/26/2016,1083.0,1,-7.910719999999998,-4.150379999999998
3/26/2016,1083.0,1,-7.910719999999998,-4.381489999999999
3/26/2016,1083.0,1,-7.910719999999998,-4.12162
3/20/2016,925.0,1,-8.681429999999999,1.167189999999998
3/20/2016,925.0,1,-8.681429999999999,0.8125100000000032
3/20/2016,925.0,1,-8.681429999999999,1.1757199999999983
8/19/2016,2463.0,1,-6.8399,-4.7836500000000015
8/19/2016,2463.0,1,-6.8399,-4.738239999999998
8/19/2016,2463.0,1,-6.8399,-4.51717
8/9/2016,1002.0,1,-5.4740699999999975,-3.97636
8/9/2016,1002.0,1,-5.4740699999999975,-3.765880000000003
8/9/2016,1002.0,1,-5.4740699999999975,-3.5137599999999978
9/16/2016,914.0,1,-7.280279999999998,-10.061880000000002
9/16/2016,914.0,1,-7.280279999999998,-10.08061
9/16/2016,914.0,1,-7.280279999999998,-10.062579999999995
8/18/2016,2489.0,1,-7.577249999999999,-3.870449999999998
8/18/2016,2489.0,1,-7.577249999999999,-3.783839999999998
8/18/2016,2489.0,1,-7.577249999999999,-3.55303
6/30/2016,1163.0,1,-13.586730000000005,-3.084229999999998
6/30/2016,1163.0,1,-13.586730000000005,-3.104469999999999
6/30/2016,1163.0,1,-13.586730000000005,-3.096440000000001
8/4/2016,1468.0,1,-7.642949999999999,-1.9119099999999989
8/4/2016,1468.0,1,-7.642949999999999,-1.7706599999999997
8/4/2016,1468.0,1,-7.642949999999999,-1.5153099999999995
8/28/2016,24104.0,1,-8.826880000000003,-6.567279999999997
8/28/2016,24104.0,1,-8.826880000000003,-6.861089999999997
8/28/2016,24104.0,1,-8.826880000000003,-6.796390000000002
6/29/2016,1134.0,1,-13.58278,-3.199190000000001
6/29/2016,1134.0,1,-13.58278,-3.221919999999997
6/29/2016,1134.0,1,-13.58278,-3.2115500000000026
8/8/2016,993.0,1,-6.3783400000000015,-3.568249999999999
8/8/2016,993.0,1,-6.3783400000000015,-3.35848
8/8/2016,993.0,1,-6.3783400000000015,-3.10051
8/17/2016,2500.0,1,-7.43788,-4.45767
8/17/2016,2500.0,1,-7.43788,-4.340519999999998
8/17/2016,2500.0,1,-7.43788,-4.10022
3/22/2016,1016.0,1,-9.24255,-0.9911499999999976
3/22/2016,1016.0,1,-9.24255,-1.1838399999999965
3/22/2016,1016.0,1,-9.24255,-0.9429000000000016
6/29/2016,1000.0,1,-5.36233,-8.603789999999996
6/29/2016,1000.0,1,-5.36233,-10.042900000000005
6/29/2016,1000.0,1,-5.36233,-8.515999999999998
6/29/2016,1000.0,1,-5.36233,-9.961820000000005
6/29/2016,1000.0,1,-5.36233,-8.511890000000001
6/29/2016,1000.0,1,-5.36233,-10.015929999999996
6/28/2016,1150.0,1,-13.275750000000002,-3.0092700000000008
6/28/2016,1150.0,1,-13.275750000000002,-3.0298500000000037
6/28/2016,1150.0,1,-13.275750000000002,-3.021259999999998
3/20/2016,1058.0,1,-7.331159999999997,-0.9375399999999984
3/20/2016,1058.0,1,-7.331159999999997,-1.090910000000001
3/20/2016,1058.0,1,-7.331159999999997,-0.7924999999999969
7/4/2016,2001.0,1,-5.8373300000000015,-6.7908199999999965
7/4/2016,2001.0,1,-5.8373300000000015,-6.762210000000003
7/4/2016,2001.0,1,-5.8373300000000015,-6.790709999999997
8/16/2016,2551.0,1,-7.616059999999997,-4.310870000000001
8/16/2016,2551.0,1,-7.616059999999997,-4.166930000000001
8/16/2016,2551.0,1,-7.616059999999997,-3.916759999999997
6/27/2016,1130.0,1,-13.775010000000002,-3.213619999999999
6/27/2016,1130.0,1,-13.775010000000002,-3.2343699999999984
6/27/2016,1130.0,1,-13.775010000000002,-3.225670000000001
8/20/2016,1362.0,1,-8.645600000000002,-5.693750000000001
8/20/2016,1362.0,1,-8.645600000000002,-5.775449999999999
8/20/2016,1362.0,1,-8.645600000000002,-5.659399999999998
8/7/2016,960.0,1,-7.0948100000000025,-2.9578399999999974
8/7/2016,960.0,1,-7.0948100000000025,-2.752369999999999
8/7/2016,960.0,1,-7.0948100000000025,-2.489919999999998
6/26/2016,1152.0,1,-13.176099999999998,-3.425609999999999
6/26/2016,1152.0,1,-13.176099999999998,-3.4505300000000005
6/26/2016,1152.0,1,-13.176099999999998,-3.4381800000000027
4/20/2016,834.0,1,-6.530880000000003,-3.9937200000000033
4/20/2016,834.0,1,-6.530880000000003,-4.162280000000003
4/20/2016,834.0,1,-6.530880000000003,-4.039830000000002
8/6/2016,1036.0,1,-8.32235,-1.6380800000000022
8/6/2016,1036.0,1,-8.32235,-1.4503100000000018
8/6/2016,1036.0,1,-8.32235,-1.1814800000000003
3/6/2016,1200.0,1,-8.654899999999998,-0.7599599999999995
3/6/2016,1200.0,1,-8.654899999999998,-0.6595200000000006
3/6/2016,1200.0,1,-8.654899999999998,-0.7652000000000001
6/24/2016,1249.0,1,-13.58041,-1.9440499999999967
6/24/2016,1249.0,1,-13.58041,-1.9711
6/24/2016,1249.0,1,-13.58041,-1.95758
6/25/2016,1186.0,1,-13.08077,-3.5315200000000004
6/25/2016,1186.0,1,-13.08077,-3.5559999999999974
6/25/2016,1186.0,1,-13.08077,-3.544150000000002
8/17/2016,1690.0,1,-7.32208,-4.965829999999997
8/17/2016,1690.0,1,-7.32208,-4.857460000000003
8/17/2016,1690.0,1,-7.32208,-4.7113900000000015
8/15/2016,2539.0,1,-8.665779999999998,-3.006070000000001
8/15/2016,2539.0,1,-8.665779999999998,-2.85013
8/15/2016,2539.0,1,-8.665779999999998,-2.5896899999999974
8/19/2016,1357.0,1,-9.536430000000005,-3.778350000000003
8/19/2016,1357.0,1,-9.536430000000005,-3.79768
8/19/2016,1357.0,1,-9.536430000000005,-3.672229999999999
6/23/2016,1239.0,1,-13.67653,-2.957659999999997
6/23/2016,1239.0,1,-13.67653,-2.9863
6/23/2016,1239.0,1,-13.67653,-2.9725499999999982
6/20/2016,3891.0,1,-4.831330000000001,-6.969290000000001
6/20/2016,3891.0,1,-4.831330000000001,-6.98283
6/20/2016,3891.0,1,-4.831330000000001,-6.975119999999997
5/9/2016,1612.0,1,-7.496400000000001,-7.393680000000003
5/9/2016,1612.0,1,-7.496400000000001,-7.60866
5/9/2016,1612.0,1,-7.496400000000001,-7.425530000000002
8/5/2016,1038.0,1,-7.77082,-2.19003
8/5/2016,1038.0,1,-7.77082,-2.0243800000000007
8/5/2016,1038.0,1,-7.77082,-1.755429999999997
8/16/2016,1695.0,1,-9.235979999999998,-3.04571
8/16/2016,1695.0,1,-9.235979999999998,-2.8834799999999987
8/16/2016,1695.0,1,-9.235979999999998,-2.727179999999997
6/22/2016,1245.0,1,-12.476239999999995,-2.069279999999999
6/22/2016,1245.0,1,-12.476239999999995,-2.098770000000002
6/22/2016,1245.0,1,-12.476239999999995,-2.084299999999999
7/15/2016,1581.0,1,-12.13013,-6.604900000000001
7/15/2016,1581.0,1,-12.13013,-6.511620000000001
7/15/2016,1581.0,1,-12.13013,-6.572299999999999
8/14/2016,2510.0,1,-8.706510000000002,-2.907150000000001
8/14/2016,2510.0,1,-8.706510000000002,-2.7443099999999987
8/14/2016,2510.0,1,-8.706510000000002,-2.47663
7/14/2016,1652.0,1,-9.719189999999998,-7.288789999999999
7/14/2016,1652.0,1,-9.719189999999998,-7.196710000000003
7/14/2016,1652.0,1,-9.719189999999998,-7.260779999999997
8/8/2016,3443.0,1,-10.055059999999996,-0.2083799999999982
8/8/2016,3443.0,1,-10.055059999999996,0.0093499999999977
8/8/2016,3443.0,1,-10.055059999999996,0.2321499999999972
8/18/2016,1359.0,1,-8.4266,-3.8712500000000034
8/18/2016,1359.0,1,-8.4266,-3.828409999999998
8/18/2016,1359.0,1,-8.4266,-3.6920300000000026
6/21/2016,1223.0,1,-12.68255,-2.58231
6/21/2016,1223.0,1,-12.68255,-2.6133099999999985
6/21/2016,1223.0,1,-12.68255,-2.596910000000001
8/15/2016,1702.0,1,-8.175739999999998,-3.1007099999999994
8/15/2016,1702.0,1,-8.175739999999998,-2.909010000000002
8/15/2016,1702.0,1,-8.175739999999998,-2.742919999999998
3/17/2016,880.0,1,-8.494349999999997,-6.133830000000003
3/17/2016,880.0,1,-8.494349999999997,-6.244819999999997
3/17/2016,880.0,1,-8.494349999999997,-5.870719999999999
8/1/2016,1006.0,1,-5.815620000000003,-2.8138900000000007
8/1/2016,1006.0,1,-5.815620000000003,-3.126820000000002
8/1/2016,1006.0,1,-5.815620000000003,-2.93374
8/3/2016,1009.0,1,-7.854680000000002,-2.1750400000000027
8/3/2016,1009.0,1,-7.854680000000002,-2.0897999999999968
8/3/2016,1009.0,1,-7.854680000000002,-1.854610000000001
6/21/2016,1000.0,1,-9.36833,-5.153820000000003
6/21/2016,1000.0,1,-9.36833,-5.090580000000003
6/21/2016,1000.0,1,-9.36833,-5.130130000000001
6/20/2016,1186.0,1,-13.89004,-1.695680000000003
6/20/2016,1186.0,1,-13.89004,-1.7265999999999977
6/20/2016,1186.0,1,-13.89004,-1.709380000000003
8/7/2016,3441.0,1,-9.058799999999998,-0.2096400000000002
8/7/2016,3441.0,1,-9.058799999999998,0.0111399999999974
8/7/2016,3441.0,1,-9.058799999999998,0.2407299999999992
7/16/2016,1264.0,1,-13.14658,-6.415280000000003
7/16/2016,1264.0,1,-13.14658,-6.31391
7/16/2016,1264.0,1,-13.14658,-6.37182
7/17/2016,1188.0,1,-12.464149999999997,-5.6199200000000005
7/17/2016,1188.0,1,-12.464149999999997,-5.511119999999998
7/17/2016,1188.0,1,-12.464149999999997,-5.565429999999999
8/13/2016,2325.0,1,-9.156300000000002,-2.205289999999998
8/13/2016,2325.0,1,-9.156300000000002,-2.0375299999999967
8/13/2016,2325.0,1,-9.156300000000002,-1.7642799999999994
8/2/2016,934.0,1,-6.316589999999998,-2.159010000000002
8/2/2016,934.0,1,-6.316589999999998,-2.2071200000000037
8/2/2016,934.0,1,-6.316589999999998,-1.9928000000000023
6/19/2016,1169.0,1,-13.5957,-3.5116799999999984
6/19/2016,1169.0,1,-13.5957,-3.5434300000000007
6/19/2016,1169.0,1,-13.5957,-3.5244500000000016
7/31/2016,989.0,1,-6.333840000000002,-1.8538599999999972
7/31/2016,989.0,1,-6.333840000000002,-2.441279999999999
7/31/2016,989.0,1,-6.333840000000002,-2.271369999999997
6/18/2016,1206.0,1,-14.69558,-1.9270500000000013
6/18/2016,1206.0,1,-14.69558,-1.9601800000000007
6/18/2016,1206.0,1,-14.69558,-1.93891
7/30/2016,1048.0,1,-5.15007,-3.1047300000000035
7/30/2016,1048.0,1,-5.15007,-3.9575499999999977
7/30/2016,1048.0,1,-5.15007,-3.810679999999998
6/17/2016,1228.0,1,-15.00072,-4.537050000000001
6/17/2016,1228.0,1,-15.00072,-4.568899999999999
6/17/2016,1228.0,1,-15.00072,-4.548209999999997
7/18/2016,1012.0,1,-10.666400000000005,-6.11815
7/18/2016,1012.0,1,-10.666400000000005,-6.002220000000001
7/18/2016,1012.0,1,-10.666400000000005,-6.05301
8/12/2016,2251.0,1,-8.443019999999997,-2.8234199999999987
8/12/2016,2251.0,1,-8.443019999999997,-2.649659999999997
8/12/2016,2251.0,1,-8.443019999999997,-2.3707100000000025
6/16/2016,1215.0,1,-17.009149999999998,-3.246600000000001
6/16/2016,1215.0,1,-17.009149999999998,-3.277160000000002
6/16/2016,1215.0,1,-17.009149999999998,-3.2574200000000038
7/19/2016,905.0,1,-8.878500000000003,-6.102469999999997
7/19/2016,905.0,1,-8.878500000000003,-5.992510000000003
7/19/2016,905.0,1,-8.878500000000003,-6.039369999999998
7/20/2016,895.0,1,-6.92548,-6.189990000000002
7/20/2016,895.0,1,-6.92548,-6.219949999999997
7/20/2016,895.0,1,-6.92548,-6.258189999999999
8/14/2016,1390.0,1,-11.15097,-2.1312
8/14/2016,1390.0,1,-11.15097,-1.9283399999999984
8/14/2016,1390.0,1,-11.15097,-1.7517500000000013
6/15/2016,1216.0,1,-16.618850000000002,-4.954929999999997
6/15/2016,1216.0,1,-16.618850000000002,-4.983780000000003
6/15/2016,1216.0,1,-16.618850000000002,-4.96528
7/21/2016,895.0,1,-5.135680000000001,-6.533320000000003
7/21/2016,895.0,1,-5.135680000000001,-6.768729999999998
7/21/2016,895.0,1,-5.135680000000001,-6.795050000000003
7/29/2016,992.0,1,-5.23818,-2.8720399999999984
7/29/2016,992.0,1,-5.23818,-3.9784900000000007
7/29/2016,992.0,1,-5.23818,-3.8550699999999978
