enddate,samplesize,favorability_r,results,favorability_d
8/27/2016,1157.0,-5.5413,1,-1.6012600000000035
8/27/2016,1157.0,-5.5413,1,-1.813369999999999
8/27/2016,1157.0,-5.5413,1,-1.7113200000000006
9/12/2016,1797.0,-9.623069999999998,1,-3.581229999999998
9/12/2016,1797.0,-9.623069999999998,1,-3.622950000000003
9/12/2016,1797.0,-9.623069999999998,1,-3.62547
8/26/2016,1211.0,-3.7662400000000034,1,-3.0491400000000013
8/26/2016,1211.0,-3.7662400000000034,1,-3.259149999999998
8/26/2016,1211.0,-3.7662400000000034,1,-3.1483500000000006
8/8/2016,1154.0,-11.754579999999997,1,-8.14882
8/8/2016,1154.0,-11.754579999999997,1,-7.968780000000002
8/8/2016,1154.0,-11.754579999999997,1,-7.719200000000001
9/13/2016,1612.0,-9.667479999999998,1,-3.597749999999998
9/13/2016,1612.0,-9.667479999999998,1,-3.6333800000000025
9/13/2016,1612.0,-9.667479999999998,1,-3.638629999999999
9/10/2016,2565.0,-8.47242,1,-2.8959699999999984
9/10/2016,2565.0,-8.47242,1,-2.9968900000000005
9/10/2016,2565.0,-8.47242,1,-2.9218199999999968
8/10/2016,1000.0,-5.706870000000002,1,-4.868749999999999
8/10/2016,1000.0,-5.706870000000002,1,-4.6178799999999995
8/10/2016,1000.0,-5.706870000000002,1,-4.441299999999998
8/25/2016,1183.0,-4.000680000000003,1,-2.6138499999999993
8/25/2016,1183.0,-4.000680000000003,1,-2.8107299999999995
8/25/2016,1183.0,-4.000680000000003,1,-2.6919299999999993
6/27/2016,1069.0,-9.97983,1,-6.270609999999998
6/27/2016,1069.0,-9.97983,1,-6.386710000000001
6/27/2016,1069.0,-9.97983,1,-6.312080000000002
9/9/2016,2043.0,-7.484789999999997,1,-4.526940000000003
9/9/2016,2043.0,-7.484789999999997,1,-4.581470000000003
9/9/2016,2043.0,-7.484789999999997,1,-4.5812700000000035
9/9/2016,2566.0,-8.23995,1,-3.0476600000000005
9/9/2016,2566.0,-8.23995,1,-3.151769999999999
9/9/2016,2566.0,-8.23995,1,-3.076839999999997
9/8/2016,2653.0,-7.7002099999999984,1,-3.4182399999999973
9/8/2016,2653.0,-7.7002099999999984,1,-3.5284699999999987
9/8/2016,2653.0,-7.7002099999999984,1,-3.4517900000000026
8/7/2016,1119.0,-12.66648,1,-7.852040000000002
8/7/2016,1119.0,-12.66648,1,-7.671819999999997
8/7/2016,1119.0,-12.66648,1,-7.4155000000000015
8/24/2016,1187.0,-3.745989999999999,1,-3.8794400000000024
8/24/2016,1187.0,-3.745989999999999,1,-4.052140000000001
8/24/2016,1187.0,-3.745989999999999,1,-3.9242399999999975
8/6/2016,1175.0,-10.587290000000003,1,-7.451439999999998
8/6/2016,1175.0,-10.587290000000003,1,-7.2736500000000035
8/6/2016,1175.0,-10.587290000000003,1,-7.012050000000002
9/7/2016,2632.0,-8.563409999999998,1,-3.384279999999997
9/7/2016,2632.0,-8.563409999999998,1,-3.5010600000000025
9/7/2016,2632.0,-8.563409999999998,1,-3.421849999999999
4/28/2016,814.0,-7.04166,1,-1.258270000000003
4/28/2016,814.0,-7.04166,1,-1.4132699999999971
4/28/2016,814.0,-7.04166,1,-1.1386499999999984
8/23/2016,1196.0,-3.894680000000001,1,-4.065559999999998
8/23/2016,1196.0,-3.894680000000001,1,-4.201430000000002
8/23/2016,1196.0,-3.894680000000001,1,-4.064590000000003
7/26/2016,2332.0,-10.015059999999998,1,-8.530389999999997
7/26/2016,2332.0,-10.015059999999998,1,-10.244439999999997
7/26/2016,2332.0,-10.015059999999998,1,-10.156300000000002
8/23/2016,22234.0,-7.738219999999998,1,-7.45384
8/23/2016,22234.0,-7.738219999999998,1,-7.579340000000002
8/23/2016,22234.0,-7.738219999999998,1,-7.437869999999997
8/5/2016,1196.0,-9.31879,1,-8.843969999999999
8/5/2016,1196.0,-9.31879,1,-8.680610000000001
8/5/2016,1196.0,-9.31879,1,-8.411819999999999
9/6/2016,2640.0,-8.225670000000001,1,-3.754649999999998
9/6/2016,2640.0,-8.225670000000001,1,-3.8794699999999978
9/6/2016,2640.0,-8.225670000000001,1,-3.7975899999999996
7/27/2016,2062.0,-11.32078,1,-7.363579999999999
7/27/2016,2062.0,-11.32078,1,-8.910499999999999
7/27/2016,2062.0,-11.32078,1,-8.802840000000003
8/22/2016,1214.0,-4.599029999999999,1,-3.355620000000002
8/22/2016,1214.0,-4.599029999999999,1,-3.443710000000003
8/22/2016,1214.0,-4.599029999999999,1,-3.29683
7/25/2016,2289.0,-10.173200000000001,1,-8.131030000000003
7/25/2016,2289.0,-10.173200000000001,1,-9.791449999999998
7/25/2016,2289.0,-10.173200000000001,1,-9.720939999999999
9/30/2016,873.0,-10.798760000000001,1,-8.184460000000001
9/30/2016,873.0,-10.798760000000001,1,-8.297150000000002
9/30/2016,873.0,-10.798760000000001,1,-8.171419999999998
9/8/2016,1780.0,-9.440840000000001,1,-5.5019300000000015
9/8/2016,1780.0,-9.440840000000001,1,-5.558340000000001
9/8/2016,1780.0,-9.440840000000001,1,-5.558959999999999
7/29/2016,1662.0,-11.426490000000001,1,-8.824150000000003
7/29/2016,1662.0,-11.426490000000001,1,-9.739139999999999
7/29/2016,1662.0,-11.426490000000001,1,-9.58851
8/21/2016,1259.0,-4.719320000000003,1,-3.7914600000000007
8/21/2016,1259.0,-4.719320000000003,1,-3.8203999999999994
8/21/2016,1259.0,-4.719320000000003,1,-3.664900000000003
7/28/2016,1787.0,-11.11036,1,-8.315100000000001
7/28/2016,1787.0,-11.11036,1,-9.57058
7/28/2016,1787.0,-11.11036,1,-9.442700000000002
9/5/2016,2605.0,-7.62406,1,-4.338569999999997
9/5/2016,2605.0,-7.62406,1,-4.469230000000003
9/5/2016,2605.0,-7.62406,1,-4.385530000000003
5/20/2016,980.0,-2.790050000000001,1,-4.172240000000002
5/20/2016,980.0,-2.790050000000001,1,-4.485410000000002
5/20/2016,980.0,-2.790050000000001,1,-4.3896799999999985
9/25/2016,13598.0,-8.90014,1,-4.280430000000003
9/25/2016,13598.0,-8.90014,1,-4.4004699999999985
9/25/2016,13598.0,-8.90014,1,-4.427250000000001
9/4/2016,2732.0,-7.275129999999997,1,-5.14396
9/4/2016,2732.0,-7.275129999999997,1,-5.2818400000000025
9/4/2016,2732.0,-7.275129999999997,1,-5.195659999999997
8/4/2016,1153.0,-8.16648,1,-8.608249999999998
8/4/2016,1153.0,-8.16648,1,-8.461109999999998
8/4/2016,1153.0,-8.16648,1,-8.19164
7/24/2016,2063.0,-10.719830000000002,1,-7.450279999999999
7/24/2016,2063.0,-10.719830000000002,1,-8.941429999999997
7/24/2016,2063.0,-10.719830000000002,1,-8.88915
7/31/2016,1309.0,-12.693350000000002,1,-5.19876
7/31/2016,1309.0,-12.693350000000002,1,-5.390439999999998
7/31/2016,1309.0,-12.693350000000002,1,-5.194740000000003
7/30/2016,1393.0,-12.40363,1,-6.862589999999997
7/30/2016,1393.0,-12.40363,1,-7.413510000000002
7/30/2016,1393.0,-12.40363,1,-7.2404300000000035
7/23/2016,1864.0,-9.189790000000002,1,-8.63673
7/23/2016,1864.0,-9.189790000000002,1,-9.757370000000002
7/23/2016,1864.0,-9.189790000000002,1,-9.732120000000002
8/2/2016,1283.0,-10.53293,1,-5.534950000000002
8/2/2016,1283.0,-10.53293,1,-5.439909999999998
8/2/2016,1283.0,-10.53293,1,-5.203159999999997
8/1/2016,1291.0,-12.2635,1,-6.158769999999997
8/1/2016,1291.0,-12.2635,1,-6.161969999999997
8/1/2016,1291.0,-12.2635,1,-5.9457200000000014
8/27/2016,3231.0,-8.0424,1,-5.456049999999998
8/27/2016,3231.0,-8.0424,1,-5.625169999999997
8/27/2016,3231.0,-8.0424,1,-5.574750000000002
9/3/2016,2656.0,-6.910789999999999,1,-5.524070000000002
9/3/2016,2656.0,-6.910789999999999,1,-5.66872
9/3/2016,2656.0,-6.910789999999999,1,-5.580069999999999
8/3/2016,1143.0,-8.832439999999998,1,-6.945500000000003
8/3/2016,1143.0,-8.832439999999998,1,-6.812519999999999
8/3/2016,1143.0,-8.832439999999998,1,-6.55621
8/20/2016,1191.0,-4.379519999999999,1,-3.661450000000002
8/20/2016,1191.0,-4.379519999999999,1,-3.6342399999999984
8/20/2016,1191.0,-4.379519999999999,1,-3.4681500000000014
7/22/2016,1579.0,-7.733499999999999,1,-9.836599999999997
7/22/2016,1579.0,-7.733499999999999,1,-10.591090000000001
7/22/2016,1579.0,-7.733499999999999,1,-10.585790000000003
6/28/2016,2162.0,-1.292029999999997,1,0.3898500000000027
6/28/2016,2162.0,-1.292029999999997,1,0.4205600000000018
6/28/2016,2162.0,-1.292029999999997,1,0.41517999999999944
9/2/2016,2711.0,-6.639539999999997,1,-5.5494699999999995
9/2/2016,2711.0,-6.639539999999997,1,-5.704160000000002
9/2/2016,2711.0,-6.639539999999997,1,-5.610860000000002
6/20/2016,1011.0,-5.986629999999998,1,-3.34366
6/20/2016,1011.0,-5.986629999999998,1,-3.470170000000003
6/20/2016,1011.0,-5.986629999999998,1,-3.3877299999999977
4/14/2016,1000.0,-7.144170000000003,1,-1.1868199999999973
4/14/2016,1000.0,-7.144170000000003,1,-1.1998299999999986
4/14/2016,1000.0,-7.144170000000003,1,-1.1938900000000032
8/5/2016,2001.0,-9.30536,1,-4.828060000000001
8/5/2016,2001.0,-9.30536,1,-4.628039999999999
8/5/2016,2001.0,-9.30536,1,-4.381239999999998
9/1/2016,2650.0,-7.833590000000001,1,-4.574120000000001
9/1/2016,2650.0,-7.833590000000001,1,-4.741070000000001
9/1/2016,2650.0,-7.833590000000001,1,-4.642090000000003
7/20/2016,1236.0,-10.80764,1,-6.87041
7/20/2016,1236.0,-10.80764,1,-7.010420000000003
7/20/2016,1236.0,-10.80764,1,-7.030329999999999
7/21/2016,1279.0,-11.29945,1,-7.120899999999999
7/21/2016,1279.0,-11.29945,1,-7.545789999999997
7/21/2016,1279.0,-11.29945,1,-7.5548
7/19/2016,1217.0,-11.305680000000002,1,-5.625660000000003
7/19/2016,1217.0,-11.305680000000002,1,-5.565179999999998
7/19/2016,1217.0,-11.305680000000002,1,-5.596960000000003
8/19/2016,1096.0,-5.906089999999999,1,-2.4724999999999966
8/19/2016,1096.0,-5.906089999999999,1,-2.3966899999999995
8/19/2016,1096.0,-5.906089999999999,1,-2.22119
8/31/2016,2646.0,-6.839530000000003,1,-5.5201899999999995
8/31/2016,2646.0,-6.839530000000003,1,-5.702959999999997
8/31/2016,2646.0,-6.839530000000003,1,-5.59507
9/7/2016,1327.0,-10.39266,1,-5.477899999999998
9/7/2016,1327.0,-10.39266,1,-5.537179999999999
9/7/2016,1327.0,-10.39266,1,-5.538339999999998
6/5/2016,1636.0,-6.287410000000001,1,-4.68553
6/5/2016,1636.0,-6.287410000000001,1,-4.785600000000002
6/5/2016,1636.0,-6.287410000000001,1,-4.71848
7/18/2016,1180.0,-12.87923,1,-5.91536
7/18/2016,1180.0,-12.87923,1,-5.836320000000001
7/18/2016,1180.0,-12.87923,1,-5.877070000000003
8/25/2016,2903.0,-7.980379999999997,1,-6.472239999999999
8/25/2016,2903.0,-7.980379999999997,1,-6.675820000000002
8/25/2016,2903.0,-7.980379999999997,1,-6.606029999999997
8/30/2016,2576.0,-6.5376600000000025,1,-6.066020000000002
8/30/2016,2576.0,-6.5376600000000025,1,-6.264189999999999
8/30/2016,2576.0,-6.5376600000000025,1,-6.145679999999999
8/26/2016,2565.0,-9.014130000000002,1,-5.465330000000002
8/26/2016,2565.0,-9.014130000000002,1,-5.650449999999999
8/26/2016,2565.0,-9.014130000000002,1,-5.590470000000003
8/2/2016,1000.0,-5.80471,1,-3.843359999999997
8/2/2016,1000.0,-5.80471,1,-3.622329999999998
8/2/2016,1000.0,-5.80471,1,-3.3982000000000028
7/17/2016,1183.0,-13.569209999999998,1,-3.903350000000003
7/17/2016,1183.0,-13.569209999999998,1,-3.8321200000000033
7/17/2016,1183.0,-13.569209999999998,1,-3.8778900000000007
8/29/2016,2009.0,-8.096139999999998,1,-5.434330000000003
8/29/2016,2009.0,-8.096139999999998,1,-5.570230000000002
8/29/2016,2009.0,-8.096139999999998,1,-5.54119
7/16/2016,1234.0,-13.461689999999997,1,-3.997570000000003
7/16/2016,1234.0,-13.461689999999997,1,-3.9337000000000018
7/16/2016,1234.0,-13.461689999999997,1,-3.98386
4/12/2016,1098.0,-6.978839999999998,1,-0.4318799999999996
4/12/2016,1098.0,-6.978839999999998,1,-0.6461800000000011
4/12/2016,1098.0,-6.978839999999998,1,-0.2886000000000024
7/15/2016,1264.0,-14.951630000000002,1,-3.598170000000003
7/15/2016,1264.0,-14.951630000000002,1,-3.5430899999999994
7/15/2016,1264.0,-14.951630000000002,1,-3.5967100000000016
7/19/2016,1000.0,-5.533619999999999,1,-6.951210000000003
7/19/2016,1000.0,-5.533619999999999,1,-6.8348999999999975
7/19/2016,1000.0,-5.533619999999999,1,-6.902050000000003
9/18/2016,13230.0,-8.703090000000003,1,-4.056420000000003
9/18/2016,13230.0,-8.703090000000003,1,-4.203719999999997
9/18/2016,13230.0,-8.703090000000003,1,-4.213340000000002
8/18/2016,993.0,-5.753430000000002,1,-2.8192999999999984
8/18/2016,993.0,-5.753430000000002,1,-2.702289999999998
8/18/2016,993.0,-5.753430000000002,1,-2.5170400000000015
4/13/2016,1021.0,-5.936529999999998,1,-1.465290000000003
4/13/2016,1021.0,-5.936529999999998,1,-1.7107000000000028
4/13/2016,1021.0,-5.936529999999998,1,-1.4191999999999965
8/28/2016,2024.0,-8.070540000000001,1,-4.446429999999999
8/28/2016,2024.0,-8.070540000000001,1,-4.597769999999997
8/28/2016,2024.0,-8.070540000000001,1,-4.558160000000001
8/29/2016,2500.0,-6.72634,1,-5.622459999999997
8/29/2016,2500.0,-6.72634,1,-5.838050000000003
8/29/2016,2500.0,-6.72634,1,-5.708979999999997
8/16/2016,22143.0,-8.691760000000002,1,-6.553980000000003
8/16/2016,22143.0,-8.691760000000002,1,-6.373730000000002
8/16/2016,22143.0,-8.691760000000002,1,-6.160820000000001
7/14/2016,1246.0,-15.834420000000001,1,-2.7927200000000028
7/14/2016,1246.0,-15.834420000000001,1,-2.743000000000002
7/14/2016,1246.0,-15.834420000000001,1,-2.799349999999997
8/17/2016,1009.0,-6.134059999999998,1,-2.3365300000000033
8/17/2016,1009.0,-6.134059999999998,1,-2.1889600000000016
8/17/2016,1009.0,-6.134059999999998,1,-1.9942300000000017
8/28/2016,2469.0,-7.800269999999998,1,-4.3539400000000015
8/28/2016,2469.0,-7.800269999999998,1,-4.584960000000002
8/28/2016,2469.0,-7.800269999999998,1,-4.44679
9/6/2016,1094.0,-11.34874,1,-4.4643000000000015
9/6/2016,1094.0,-11.34874,1,-4.529330000000002
9/6/2016,1094.0,-11.34874,1,-4.52919
8/16/2016,1069.0,-7.2722399999999965,1,-1.2197200000000024
8/16/2016,1069.0,-7.2722399999999965,1,-1.0453699999999984
8/16/2016,1069.0,-7.2722399999999965,1,-0.8407699999999991
7/13/2016,1233.0,-15.427210000000002,1,-2.380339999999997
7/13/2016,1233.0,-15.427210000000002,1,-2.331940000000003
7/13/2016,1233.0,-15.427210000000002,1,-2.3916499999999985
8/27/2016,2545.0,-8.065109999999997,1,-3.7424000000000035
8/27/2016,2545.0,-8.065109999999997,1,-3.9849200000000025
8/27/2016,2545.0,-8.065109999999997,1,-3.837310000000002
3/23/2016,1002.0,-9.137839999999997,1,-4.55697
3/23/2016,1002.0,-9.137839999999997,1,-4.784419999999997
3/23/2016,1002.0,-9.137839999999997,1,-4.56015
9/4/2016,32226.0,-9.034860000000002,1,-6.5404199999999975
9/4/2016,32226.0,-9.034860000000002,1,-6.740760000000002
9/4/2016,32226.0,-9.034860000000002,1,-6.727719999999998
2/16/2016,1000.0,-9.09702,1,-3.5985900000000015
2/16/2016,1000.0,-9.09702,1,-3.9351199999999977
2/16/2016,1000.0,-9.09702,1,-3.8264500000000012
7/12/2016,1248.0,-14.224620000000002,1,-3.3915099999999967
7/12/2016,1248.0,-14.224620000000002,1,-3.349640000000001
7/12/2016,1248.0,-14.224620000000002,1,-3.405929999999998
7/11/2016,1226.0,-13.823430000000002,1,-2.117600000000003
7/11/2016,1226.0,-13.823430000000002,1,-2.0831000000000017
7/11/2016,1226.0,-13.823430000000002,1,-2.1332099999999983
8/26/2016,2460.0,-8.40005,1,-3.370289999999997
8/26/2016,2460.0,-8.40005,1,-3.6107099999999974
8/26/2016,2460.0,-8.40005,1,-3.454340000000002
7/27/2016,1000.0,-7.67642,1,-5.2393300000000025
7/27/2016,1000.0,-7.67642,1,-6.381680000000003
7/27/2016,1000.0,-7.67642,1,-6.286839999999998
8/30/2016,1429.0,-9.128349999999998,1,-6.426400000000001
8/30/2016,1429.0,-9.128349999999998,1,-6.546669999999999
8/30/2016,1429.0,-9.128349999999998,1,-6.526249999999997
8/15/2016,1035.0,-7.311959999999999,1,-1.4149299999999982
8/15/2016,1035.0,-7.311959999999999,1,-1.228580000000001
8/15/2016,1035.0,-7.311959999999999,1,-1.0137100000000032
7/30/2016,1931.0,-6.7218599999999995,1,-4.415300000000002
7/30/2016,1931.0,-6.7218599999999995,1,-4.418190000000003
7/30/2016,1931.0,-6.7218599999999995,1,-4.211460000000002
6/16/2016,2197.0,-2.3248800000000003,1,0.7230300000000014
6/16/2016,2197.0,-2.3248800000000003,1,0.737409999999997
6/16/2016,2197.0,-2.3248800000000003,1,0.7492099999999979
7/10/2016,1229.0,-11.52373,1,-3.236069999999998
7/10/2016,1229.0,-11.52373,1,-3.2010199999999998
7/10/2016,1229.0,-11.52373,1,-3.2493300000000005
7/13/2016,1000.0,-4.4359600000000015,1,-5.748440000000002
7/13/2016,1000.0,-4.4359600000000015,1,-11.886850000000003
7/13/2016,1000.0,-4.4359600000000015,1,-5.420780000000001
7/13/2016,1000.0,-4.4359600000000015,1,-11.738030000000002
7/13/2016,1000.0,-4.4359600000000015,1,-5.758119999999998
7/13/2016,1000.0,-4.4359600000000015,1,-11.84798
7/9/2016,1277.0,-11.82394,1,-3.5497099999999975
7/9/2016,1277.0,-11.82394,1,-3.514099999999999
7/9/2016,1277.0,-11.82394,1,-3.559809999999999
8/31/2016,1267.0,-10.157429999999998,1,-5.424889999999998
8/31/2016,1267.0,-10.157429999999998,1,-5.532850000000003
8/31/2016,1267.0,-10.157429999999998,1,-5.518079999999998
8/25/2016,2444.0,-7.324489999999997,1,-4.405000000000001
8/25/2016,2444.0,-7.324489999999997,1,-4.632289999999998
8/25/2016,2444.0,-7.324489999999997,1,-4.4679199999999994
7/8/2016,1313.0,-11.915460000000003,1,-3.1664600000000007
7/8/2016,1313.0,-11.915460000000003,1,-3.1370700000000014
7/8/2016,1313.0,-11.915460000000003,1,-3.175460000000001
7/16/2016,2002.0,-7.911830000000002,1,-6.675640000000001
7/16/2016,2002.0,-7.911830000000002,1,-6.588340000000002
7/16/2016,2002.0,-7.911830000000002,1,-6.6436199999999985
8/23/2016,2178.0,-8.905140000000003,1,-4.4992500000000035
8/23/2016,2178.0,-8.905140000000003,1,-4.718679999999999
8/23/2016,2178.0,-8.905140000000003,1,-4.631749999999997
7/7/2016,1317.0,-12.409550000000003,1,-2.7779999999999987
7/7/2016,1317.0,-12.409550000000003,1,-2.7530100000000033
7/7/2016,1317.0,-12.409550000000003,1,-2.7864999999999966
7/24/2016,2502.0,-4.665619999999997,1,-7.253509999999999
7/24/2016,2502.0,-4.665619999999997,1,-8.947679999999998
7/24/2016,2502.0,-4.665619999999997,1,-8.886670000000002
7/5/2016,1452.0,-13.502000000000002,1,-3.3025200000000012
7/5/2016,1452.0,-13.502000000000002,1,-3.287559999999999
7/5/2016,1452.0,-13.502000000000002,1,-3.3105100000000007
9/11/2016,16220.0,-6.297550000000001,1,-5.628889999999998
9/11/2016,16220.0,-6.297550000000001,1,-5.792110000000001
9/11/2016,16220.0,-6.297550000000001,1,-5.7871900000000025
8/24/2016,2434.0,-7.5097999999999985,1,-3.7705800000000025
8/24/2016,2434.0,-7.5097999999999985,1,-3.9736899999999977
8/24/2016,2434.0,-7.5097999999999985,1,-3.800220000000003
8/14/2016,975.0,-6.8126900000000035,1,-1.6460099999999969
8/14/2016,975.0,-6.8126900000000035,1,-1.4527500000000018
8/14/2016,975.0,-6.8126900000000035,1,-1.2306499999999971
3/24/2016,900.0,-8.944319999999998,1,-0.36155000000000115
3/24/2016,900.0,-8.944319999999998,1,-0.6005099999999999
3/24/2016,900.0,-8.944319999999998,1,-0.5451100000000011
7/6/2016,1308.0,-11.905639999999998,1,-4.291029999999999
7/6/2016,1308.0,-11.905639999999998,1,-4.272570000000002
7/6/2016,1308.0,-11.905639999999998,1,-4.299900000000001
4/2/2016,819.0,-12.2226,1,-2.0624499999999983
4/2/2016,819.0,-12.2226,1,-2.2650099999999966
4/2/2016,819.0,-12.2226,1,-1.9410299999999978
7/4/2016,1407.0,-12.096049999999998,1,-3.517220000000002
7/4/2016,1407.0,-12.096049999999998,1,-3.505989999999997
7/4/2016,1407.0,-12.096049999999998,1,-3.5249700000000033
8/23/2016,2396.0,-8.238489999999999,1,-2.8167100000000005
8/23/2016,2396.0,-8.238489999999999,1,-2.982990000000001
8/23/2016,2396.0,-8.238489999999999,1,-2.8005799999999965
8/13/2016,974.0,-5.92248,1,-3.084150000000001
8/13/2016,974.0,-5.92248,1,-2.8859800000000035
8/13/2016,974.0,-5.92248,1,-2.658299999999997
5/23/2016,1622.0,-6.44088,1,-6.942549999999997
5/23/2016,1622.0,-6.44088,1,-7.061239999999998
5/23/2016,1622.0,-6.44088,1,-6.979230000000001
8/12/2016,1045.0,-6.269199999999998,1,-2.572270000000003
8/12/2016,1045.0,-6.269199999999998,1,-2.3680999999999983
8/12/2016,1045.0,-6.269199999999998,1,-2.1347200000000015
8/24/2016,1703.0,-7.950620000000001,1,-6.480870000000003
8/24/2016,1703.0,-7.950620000000001,1,-6.700200000000002
8/24/2016,1703.0,-7.950620000000001,1,-6.621200000000002
8/11/2016,1107.0,-6.321739999999998,1,-2.2465100000000007
8/11/2016,1107.0,-6.321739999999998,1,-2.0354699999999966
8/11/2016,1107.0,-6.321739999999998,1,-1.7981499999999997
8/22/2016,2411.0,-7.302840000000003,1,-3.9367599999999996
8/22/2016,2411.0,-7.302840000000003,1,-4.055259999999997
8/22/2016,2411.0,-7.302840000000003,1,-3.8628199999999993
7/3/2016,1353.0,-11.594900000000003,1,-4.031599999999997
7/3/2016,1353.0,-11.594900000000003,1,-4.027290000000001
7/3/2016,1353.0,-11.594900000000003,1,-4.04007
3/6/2016,864.0,-7.727240000000002,1,-2.648859999999999
3/6/2016,864.0,-7.727240000000002,1,-2.932070000000003
3/6/2016,864.0,-7.727240000000002,1,-2.8014399999999995
8/22/2016,1842.0,-8.838070000000002,1,-5.544029999999999
8/22/2016,1842.0,-8.838070000000002,1,-5.738529999999997
8/22/2016,1842.0,-8.838070000000002,1,-5.64255
7/2/2016,1350.0,-12.192160000000001,1,-3.7472199999999987
7/2/2016,1350.0,-12.192160000000001,1,-3.7510600000000025
7/2/2016,1350.0,-12.192160000000001,1,-3.7570499999999996
8/21/2016,2359.0,-6.6731300000000005,1,-4.662610000000001
8/21/2016,2359.0,-6.6731300000000005,1,-4.72195
8/21/2016,2359.0,-6.6731300000000005,1,-4.520879999999998
7/10/2016,2001.0,-5.864719999999998,1,-5.691220000000001
7/10/2016,2001.0,-5.864719999999998,1,-5.639330000000001
7/10/2016,2001.0,-5.864719999999998,1,-5.69894
3/21/2016,1451.0,-8.278770000000002,1,-4.5585299999999975
3/21/2016,1451.0,-8.278770000000002,1,-4.7995500000000035
3/21/2016,1451.0,-8.278770000000002,1,-4.566569999999999
7/5/2016,1000.0,-6.244050000000001,1,-7.016849999999998
7/5/2016,1000.0,-6.244050000000001,1,-8.81684
7/5/2016,1000.0,-6.244050000000001,1,-6.636780000000002
7/5/2016,1000.0,-6.244050000000001,1,-8.714219999999997
7/5/2016,1000.0,-6.244050000000001,1,-6.623739999999998
7/5/2016,1000.0,-6.244050000000001,1,-8.793059999999997
6/27/2016,4001.0,-6.817039999999999,1,-5.88288
6/27/2016,4001.0,-6.817039999999999,1,-5.88608
6/27/2016,4001.0,-6.817039999999999,1,-5.8870000000000005
7/1/2016,1345.0,-12.38917,1,-4.2653899999999965
7/1/2016,1345.0,-12.38917,1,-4.278010000000002
7/1/2016,1345.0,-12.38917,1,-4.276670000000003
8/10/2016,1077.0,-6.228400000000001,1,-2.6373000000000033
8/10/2016,1077.0,-6.228400000000001,1,-2.4286699999999968
8/10/2016,1077.0,-6.228400000000001,1,-2.1825699999999983
8/21/2016,1836.0,-9.747509999999998,1,-3.610979999999998
8/21/2016,1836.0,-9.747509999999998,1,-3.7539599999999993
8/21/2016,1836.0,-9.747509999999998,1,-3.6488000000000014
8/20/2016,2385.0,-6.163339999999998,1,-5.282600000000002
8/20/2016,2385.0,-6.163339999999998,1,-5.285789999999999
8/20/2016,2385.0,-6.163339999999998,1,-5.074129999999997
3/26/2016,1083.0,-7.910719999999998,1,-4.150379999999998
3/26/2016,1083.0,-7.910719999999998,1,-4.381489999999999
3/26/2016,1083.0,-7.910719999999998,1,-4.12162
3/20/2016,925.0,-8.681429999999999,1,1.167189999999998
3/20/2016,925.0,-8.681429999999999,1,0.8125100000000032
3/20/2016,925.0,-8.681429999999999,1,1.1757199999999983
8/19/2016,2463.0,-6.8399,1,-4.7836500000000015
8/19/2016,2463.0,-6.8399,1,-4.738239999999998
8/19/2016,2463.0,-6.8399,1,-4.51717
8/9/2016,1002.0,-5.4740699999999975,1,-3.9763599999999997
8/9/2016,1002.0,-5.4740699999999975,1,-3.765880000000003
8/9/2016,1002.0,-5.4740699999999975,1,-3.5137599999999978
9/16/2016,914.0,-7.280279999999998,1,-10.061880000000002
9/16/2016,914.0,-7.280279999999998,1,-10.08061
9/16/2016,914.0,-7.280279999999998,1,-10.062579999999997
8/18/2016,2489.0,-7.577249999999999,1,-3.870449999999998
8/18/2016,2489.0,-7.577249999999999,1,-3.783839999999998
8/18/2016,2489.0,-7.577249999999999,1,-3.5530299999999997
6/30/2016,1163.0,-13.586730000000003,1,-3.084229999999998
6/30/2016,1163.0,-13.586730000000003,1,-3.104469999999999
6/30/2016,1163.0,-13.586730000000003,1,-3.096440000000001
8/4/2016,1468.0,-7.642949999999999,1,-1.9119099999999989
8/4/2016,1468.0,-7.642949999999999,1,-1.7706599999999995
8/4/2016,1468.0,-7.642949999999999,1,-1.5153099999999995
8/28/2016,24104.0,-8.826880000000003,1,-6.567279999999997
8/28/2016,24104.0,-8.826880000000003,1,-6.861089999999997
8/28/2016,24104.0,-8.826880000000003,1,-6.796390000000002
6/29/2016,1134.0,-13.58278,1,-3.1991900000000015
6/29/2016,1134.0,-13.58278,1,-3.2219199999999972
6/29/2016,1134.0,-13.58278,1,-3.2115500000000026
8/8/2016,993.0,-6.3783400000000015,1,-3.568249999999999
8/8/2016,993.0,-6.3783400000000015,1,-3.35848
8/8/2016,993.0,-6.3783400000000015,1,-3.10051
8/17/2016,2500.0,-7.43788,1,-4.45767
8/17/2016,2500.0,-7.43788,1,-4.340519999999998
8/17/2016,2500.0,-7.43788,1,-4.10022
3/22/2016,1016.0,-9.242550000000001,1,-0.9911499999999975
3/22/2016,1016.0,-9.242550000000001,1,-1.1838399999999965
3/22/2016,1016.0,-9.242550000000001,1,-0.9429000000000016
6/29/2016,1000.0,-5.36233,1,-8.603789999999996
6/29/2016,1000.0,-5.36233,1,-10.042900000000003
6/29/2016,1000.0,-5.36233,1,-8.515999999999998
6/29/2016,1000.0,-5.36233,1,-9.961820000000003
6/29/2016,1000.0,-5.36233,1,-8.511890000000001
