Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
1082835,1-Apr-18,Michigan,Saginaw,600 block of Yale St,0,5,0,0,0,N/A
1083011,1-Apr-18,Alabama,Mobile,3556 Halls Mill Rd,1,4,0,0,3,N/A
1082273,31-Mar-18,New Jersey,Asbury Park,Atlantic Ave and Monmouth Ave,0,5,0,0,0,N/A
1080234,29-Mar-18,Texas,Plano,7401 Alma Dr,1,3,0,0,1,N/A
1080442,29-Mar-18,New Jersey,Camden,Kaighn Ave and Haddon Ave,0,4,0,0,0,N/A
1077180,24-Mar-18,Utah,Salt Lake City (West Valley City),3180 South 5600 West,0,4,0,0,0,N/A
1074886,21-Mar-18,California,San Francisco,949 Geneva Ave,0,5,1,0,0,N/A
1071427,17-Mar-18,Kentucky,Louisville,2928 W Kentucky St,0,7,0,0,1,N/A
1071381,17-Mar-18,Illinois,Harvey,16700 S Halsted St,0,4,0,0,0,N/A
1078612,13-Mar-18,Florida,Macclenny,South Blvd,0,4,0,0,1,N/A
1068615,12-Mar-18,California,Modesto,2000 block of Robertson Rd,0,4,0,0,0,N/A
1067061,11-Mar-18,Indiana,South Bend,800 block of E Dayton St,0,6,0,0,2,N/A
1067264,11-Mar-18,Illinois,Champaign,700 block of N Hickory St,1,3,0,0,0,N/A
1067296,11-Mar-18,Michigan,Saginaw,Cumberland Ave and Hess St,1,4,0,0,0,N/A
1066594,9-Mar-18,North Carolina,Wadesboro,1300 E Caswell St,3,1,0,0,1,N/A
1064514,7-Mar-18,Alabama,Hurtsboro,531 Main Street,2,2,0,0,1,N/A
1062466,4-Mar-18,Illinois,Rockford,426 Howard Ave,1,4,0,0,1,N/A
1061748,3-Mar-18,New York,Brooklyn,Kings Highway and Utica Avenue,1,3,0,0,0,N/A
1062123,3-Mar-18,Florida,Miami,1300 Block of NW 62nd Ln,0,4,0,0,0,N/A
1059559,27-Feb-18,Connecticut,Bridgeport,1306 Stratford Ave,0,4,0,0,0,N/A
1057518,26-Feb-18,Michigan,Detroit,22700 Fenkell Ave,4,0,1,0,0,N/A
1056240,23-Feb-18,Florida,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3,0,0,0,N/A
1052372,18-Feb-18,Texas,San Antonio,2893 Cinema Ridge,0,5,0,0,0,N/A
1052035,17-Feb-18,Kansas,Kansas City,1615 Minnesota,1,7,0,0,0,N/A
1051407,17-Feb-18,Tennessee,Memphis,3188 N Watkins Ave,0,5,0,0,0,N/A
1051291,16-Feb-18,Oklahoma,Oklahoma City,1700 block of SW 15,1,3,0,0,2,N/A
1049217,14-Feb-18,Florida,Pompano Beach (Parkland),5901 Pine Island Rd,17,17,0,0,1,N/A
1049024,13-Feb-18,Louisiana,New Orleans,5400 block of Andry St,2,3,0,0,2,N/A
1047761,11-Feb-18,Michigan,Detroit,19432 Lamont St,3,3,1,0,1,N/A
1046961,10-Feb-18,Kentucky,Paintsville,413 Mill St,4,0,1,0,0,N/A
1044234,7-Feb-18,Florida,Lake Worth (Lantana),I-95 and W Lantana Rd,2,3,1,0,0,N/A
1043447,5-Feb-18,Colorado,Colorado Springs,4225 Galley Rd,1,4,1,0,0,N/A
1042280,3-Feb-18,Ohio,Cleveland (Garfield Heights),11321 Broadway Ave,1,5,0,0,0,N/A
1040815,31-Jan-18,Missouri,Saint Louis,Goodfellow Blvd and Dr Martin Luther King Dr,0,4,0,0,0,N/A
1037529,28-Jan-18,Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,4,0,1,0,0,N/A
1037515,28-Jan-18,Indiana,Indianapolis,1313 N Sherman Dr,2,2,0,1,1,N/A
1038429,28-Jan-18,Pennsylvania,Reading,123 S 3rd St,4,0,0,0,1,N/A
1037438,27-Jan-18,Kentucky,Bowling Green,645 Pearl Street,0,4,0,0,0,N/A
1037541,27-Jan-18,California,Los Angeles,243 East 119th St,0,5,0,0,0,N/A
1035803,25-Jan-18,District of Columbia,Washington,1600 block of Kenilworth Ave NE,0,4,0,0,0,N/A
1033262,23-Jan-18,Kentucky,Benton,416 High School Rd,2,14,0,0,1,N/A
1034205,23-Jan-18,Pennsylvania,Philadelphia,N 24th St and Ridge Ave,0,4,0,0,0,N/A
1032393,21-Jan-18,Florida,Orlando,3101 Willow Bend Blvd,0,4,0,0,2,N/A
1031851,21-Jan-18,Illinois,Chicago,3200 W Division St,0,4,0,0,0,N/A
1029095,17-Jan-18,District of Columbia,Washington,2000 block of 16th St SE,1,3,0,0,1,N/A
1042072,15-Jan-18,Florida,Alachua,14223 NW 156th Pl,0,5,0,0,2,N/A
1026804,14-Jan-18,Alabama,Eutaw,809 Mesopotamia St,1,4,0,0,0,N/A
1027013,14-Jan-18,Alabama,Madison,101 Westchester Dr,0,4,0,0,1,N/A
1025673,12-Jan-18,Tennessee,Nashville,2614 Jenkins Ct,3,2,0,0,1,N/A
1025272,11-Jan-18,Missouri,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2,0,0,1,N/A
1022067,7-Jan-18,Alabama,Union Springs,US-29,1,5,0,0,0,N/A
1022055,7-Jan-18,Florida,Plantation,5225 W Broward Blvd,0,4,0,0,0,N/A
1021788,5-Jan-18,Mississippi,Hattiesburg,6168 US 49,0,6,0,0,1,N/A
1020574,4-Jan-18,Arkansas,Brinkley,615 W 6th St,1,3,0,0,1,N/A
1018295,1-Jan-18,Alabama,Huntsville,2025 Sparkman Dr NW,1,3,0,0,0,N/A
